Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Rv0094c,-0.0026092619042824092,0.008223565783316431,-0.014327587744644377,0.017708381989687785,0.004219484064460351,0.008972742370095942,0.012418275087582944,-0.003625656375488137,0.0023916213147276103,-0.060022246779402204,-0.00742108596524888,0.032999580242858824,0.07938939307904416,-0.0005126231028253529,0.008205033301994622,0.002841528188126808,0.004370068656951689,-0.0071630301552038774,-0.017918564835862925,-0.007315280810793864,-0.015775666752880703,-0.004622636658802421,0.015289061427362088,-0.005969042030098862,-0.019239538357750663,0.003698611197961189,0.002675534252219199,0.005455471389525763
Rv0095c,-0.0005153349247481805,0.015446362891674361,0.005984876593640161,0.011765715101062214,-0.023955603434403453,-0.014026575384393702,0.003992090857816822,0.013153969497472948,0.01823476168710961,-0.0051216566798641715,-0.004966847926052928,0.005201958484715874,0.07334706797354441,-0.0037665341137922675,-0.0015665510806270315,0.004911231051607773,-0.003945708492169404,-0.0127308633988207,-0.013539611854854548,0.01547025067699783,-0.01753278498383176,0.0024655838215094732,0.025548618947474337,-0.013201155815296474,-0.006179662050739952,0.01488572635306068,-0.013567028611571696,0.016336527987731393
Rv0096,0.02267445560340038,0.016961883733700445,0.0068162060781477105,0.008571703382572609,-0.008590644734953794,0.031205794453935023,0.003958669892796215,0.009830876434473503,-0.012869359961609176,0.002996367008422058,-0.004775902538265477,0.019256036914249836,-0.001331954516092724,-0.00505025518133135,0.03547437659587483,-0.010910721639044395,-0.04303653364503995,-0.0010011930749827603,-0.007130641963327657,0.005869120718553972,-0.023242918277482504,-0.009243567462049471,0.03385390717336904,-0.019072621548500885,0.07194667923029636,0.009630895373431553,0.0009465625239680239,-0.03400710900406184
Rv0097,0.014286168445096913,0.018828765045528204,-0.003957174848110882,0.024820388383256505,-0.0069111854485177995,0.016895347698038733,0.00470098287513184,0.002927503299530289,-0.004337636000041636,0.0029629319821074824,-0.0123892249153256,0.00845622219081172,0.002960163494581346,-0.019742269324924736,0.032446752046243345,-0.005045152298475652,-0.035549460567282,-0.0021830438531567813,-0.012450311000888701,0.0009769239426053924,-0.022131372242818845,0.0035135052183108717,-0.00247392364140889,-0.014873318260356755,0.06914298377688614,0.010674454274630128,0.008889716996424251,-0.025798406756598728
Rv0098,0.01810509598923373,0.014874548548643387,0.006128929392840488,0.024487653816463357,0.0026764808129031265,0.01627087459175146,0.0030287515855778996,0.011862034826557835,-0.018497195947020862,0.011110670552918447,-0.009347477333427966,0.017755333149269702,-0.0019192999399198715,-0.006432676793901037,0.030276471729693815,0.0003467064723769302,-0.039164283712865865,-0.006052762484760668,-0.014091231320386617,0.006543317359858331,-0.02190497875199829,0.004015786725642089,-0.01544410679122579,-0.016686236935944863,0.06211073248693543,0.020171339333363847,0.00454468431814429,-0.025756586202018112
Rv0099,0.0036201704264791296,0.016406884352688878,0.007421713029090246,0.01984386188963512,-0.005110402734009657,0.005911505157769379,0.0048552505499661084,0.016273641347497324,-0.013737404712395538,-0.007654482400888645,-0.01398553682851889,0.005777664592191203,0.004120674273796994,-0.00013482514151236182,0.030117140023708876,0.0010312896214133538,-0.03584322947421657,-0.004504981236926945,-0.028348766734731252,0.008489497309769261,-0.029383286327189104,-0.002712174864782268,-0.008823859130963953,-0.008956115383807669,0.07621149323181407,0.014775067810328285,0.011739890470435348,-0.02120539937638744
Rv0100,-0.0026958447709332996,0.007412297689664607,0.008342871646055499,0.007020434784988051,-0.01621625931647132,0.02382843191968949,-0.008857596360013441,-0.002757845713032439,0.014412134872328468,-0.017928649036522592,-0.0009409055398073106,-0.02141574071817014,-0.004023410927013372,-0.022362836627537287,0.01499322149286934,0.029095562714300034,-0.03796087041598259,-0.009164006522537533,0.0042642023953811765,0.0034916905713828095,-0.010322844665464221,-0.011195438511662496,-0.05028298363862875,-0.009816876087314276,0.08671976106337792,0.049280675149083526,0.03013672726439432,-0.02212183781091422
Rv0101,0.003934200866092149,0.006335471307329356,0.011565758590925292,-0.03194494407585214,-0.005722038253107132,0.014589032096961553,0.0012167685547502594,-0.013797744764608069,-0.011595763198028504,-0.0037858803344572715,-0.014622498891389057,-0.010760930734708915,0.012879640945460609,-0.021787946098591776,0.01515439363582133,0.0025824350264173467,-0.0291728323635108,-0.00317693204837943,-0.014016992189172786,0.011941415538801176,-0.012089060559823495,-0.0019451647568720547,0.013272442311671025,-0.0017915067428416886,0.06590603161756188,-0.004164260718081405,0.020818034650079933,-0.01452199974719865
Rv0102,-0.0031879399931409804,-0.005905973926498512,-0.0013445259484414509,-0.006230813867577117,-0.004208680699076435,-0.006688118116599532,0.014806342715170196,-0.019482480827627727,-0.01059333407772922,-0.014471265839045466,0.0098847069986147,-0.011143233639741585,0.0030687200340046715,-0.003830523680106446,-0.0038074477693172126,-0.008311447239803538,-0.0012621036929541037,0.0005630794439113823,-0.0028012254970406054,0.02598806534927257,-0.01007651823797058,-0.0023585000882663672,-0.0044245398864477085,-0.019216155820437408,0.0008471035814924165,0.002524600515837814,-0.009974842979217908,-0.006451761785803806
Rv0103c,-0.00020260831430502256,-0.010157131716224371,0.001296319936896298,0.00513627833737081,-0.002590945474814951,0.012717018180411186,-0.005927837470739943,0.004992429482135433,-0.009046474210955335,0.0051718204867204935,0.0010060754134052856,-0.007672262975316615,-0.007425589899436611,-0.001749846823836323,0.006098294932472694,0.0016023223653561952,-0.0031498720342644166,-0.0018591881731759444,-0.0025614001356160086,0.015778996645667936,0.003756111505537294,-0.00977496813930972,-0.008594772022062016,-0.008085198854752325,0.009243069465009737,-0.017331733921725663,-0.012451803424011303,-0.005551051890826624
Rv0104,-0.0049743479186311525,-0.01941141832800113,-0.010742371691420938,-0.016254074305210548,0.008090667095587464,-0.002185942733732252,-0.03393743122882246,-0.017198645814947514,-0.026685563858771105,-0.009625136920392628,-0.008053502039978169,-0.01983532404920143,-0.0024642743851773403,0.027187671189798163,-0.00199876648638648,0.0067750824201497,-0.051304583975810523,0.005599331049430076,-0.0052991863875312935,-0.002978438252714225,-0.0027810022305443816,0.009977762214470474,0.033507304581435776,0.004617593151249708,0.018747914023736333,-0.0068625854909178255,-0.014801451217008663,0.0008308859854254096
Rv0105c,-0.0021317113497475197,-0.002694191125853688,0.003061625977186655,-0.02141626267954466,0.004015484061170566,0.0021146664664216932,-0.00950858029814402,0.005098467533749331,0.02452500771116094,-0.017363442344370216,0.010776672602136494,0.11005749331737037,-0.014756868061514912,-0.008078613384835178,-0.010608727299378586,-0.003815239663455739,-0.0067520957459621675,0.002679424341682259,0.015197898781675828,-0.0023751135460885714,-0.029864904450406807,-0.012919139180939994,0.07354930196211042,-0.007931851083766137,0.01754401700211765,0.004195548364305025,-0.0023197923546351786,-0.025329693777881298
Rv0106,0.010293403779699634,-0.01865723458251728,0.008985325560364103,-0.012105845694517062,-0.0023039333015649277,0.002720882265434807,0.020782673520539936,-0.0109718169260628,-0.010958949476281954,0.009823136059532929,-0.013860391454025778,0.1293638757511122,-0.0027728656024278314,-0.00124403693502042,-0.019749369407162917,-0.01584186682603203,-0.004474254176289772,-0.00048174868845867407,0.006041989789190374,0.004347431245169347,0.007217761936198177,0.01302151494113956,0.01956222083759956,0.022851634543471923,0.0026721329114807405,0.015016974461042984,-0.002877647660658724,-0.01160599963288782
Rv0107c,0.007717207607240336,0.019023630364638996,0.014118648018140265,-0.020254225938362163,-0.011200086630309001,-0.0021149460151723963,-0.009685408395031443,0.009988986920287369,-0.008703655534992777,0.006565440293025307,-0.008160213846588944,0.0007282815325377516,-0.008086953373749121,-0.012176834725814642,-0.008553074607268656,-0.012024449746703882,-0.014253332975721938,-0.005783873790424546,-0.011927307124925063,0.0005256522263525773,0.009097560780744423,0.00104264790122824,-0.00021825960236566405,0.010312834243511322,-0.006600778728954548,-0.0005835124373507167,0.011859619120749492,-0.0025590595171142635
Rv0108c,0.019870229601610362,-0.01463642680742908,0.021719992557591147,0.013841605073587483,-0.004633941716150506,0.016152460857593393,-0.009479249701478981,-0.01913179146696484,0.008842087162640401,-0.011688362415467115,-0.008542273548034295,-0.01249653443583279,0.0012426953283209991,-0.008319145332217304,-0.015233752685213521,0.023198775882765355,-0.0074654857379397865,-0.005487747363685388,0.014743982981361339,-0.0036170872557757454,-0.01365796630497248,0.0016396492565843048,-0.005465727425473504,0.007968829503463528,-0.01808601018834054,-0.022426512432003384,-0.0353585571697047,-0.023286560763897783
Rv0109,0.00040022254826428097,-0.005529891357649955,0.00842452031843483,-0.013082127623786265,-0.003278558617085356,-0.006933688246725184,-0.004886599221246168,-0.010136589283269312,-0.01309495927696488,0.03082518178647191,-0.004322758003062464,0.003250022605838567,0.0002818657932454928,-0.0036651243871421517,0.0050335158458755976,-0.0001010095617519123,-0.002669972782681167,0.0034137256270857785,-0.010979268411281828,-0.0020795754587981862,0.015161660157694492,-0.0013296922372909063,0.024257268030322163,-0.015377516767695935,-0.004170048309360681,-0.006415472376643427,0.0038132971493174787,0.004738580036572301
Rv0110,-0.0016032309331627847,0.0016850162477814153,-0.0008904377295363172,-0.0012065814806339092,-0.006795413741653534,-0.01666578661164459,0.004654520923295689,-0.01973448410105514,-0.014271858098642363,-0.008373149677833671,-0.007393184103922922,-0.006484047149146747,0.006685794438092078,-0.007183920243557055,0.018431393964249053,-0.001140732558484775,-0.0024211100617216306,0.0009944058809253453,-0.007208490271010804,-0.0029467901839148134,-0.01571565241549006,0.002802693648243422,-0.0003720721119043997,-0.008491945957654774,-0.002345603559281802,-0.009134501005203986,0.008346725135535886,0.0071653561216699635
Rv0111,-0.006248060880888537,-0.011033984725334109,0.05621701649636059,0.004507008933494858,-0.018980943677467717,-0.0024927208739714025,-0.002678430112705274,-0.019422160449993366,-0.008872825048588247,0.014864543863802194,0.020576318603631377,-0.011224375764132053,-0.003827297869263396,-0.005448888131110052,-0.004149324201330836,-0.018984276713300823,-0.02054267460168209,-0.00405279442588968,5.143407954072423e-05,-0.032532012910752146,-0.008579073284871768,0.004451803454773021,0.017208367204934568,-0.005969355062981174,0.0049506030116316995,0.0028595364219877544,0.008801551897811651,0.014554376919847664
Rv0112,0.004505991447295533,-0.004385882120784275,0.01725368790875824,-0.014650175555239911,-0.014484201284911841,-0.021932821908661616,0.006341426477244193,-0.007329886848717797,-0.007372199531625106,-0.004215975676917907,-0.0003167040404525008,-0.008552077760391375,0.029738146740181746,0.012430434612989373,0.0003356429082522922,0.005284649439847087,0.016758740692885722,-0.004383626620006979,-0.003196255555124215,0.005117189320098996,-0.003708016386490636,0.015004872245974658,-0.024010801368014242,0.027774602663399497,0.021504676671010057,0.008836457313224305,0.017232027633611605,0.020992212555342307
Rv0113,-0.00236851781753133,-0.0017164894084830112,0.016759073512213625,-0.01802083836910278,-0.02556917450245999,-0.014545855663478824,0.009753391524416745,0.006005995357018864,-0.004707381270662593,0.0026327111826590444,0.010778159264811378,0.007114598974717365,0.0170643568187095,0.004676335001162534,-0.005138868787649868,0.0023929636903250364,0.013987773704294652,-0.006264998230721748,-0.002748321360576718,0.009581124092913444,0.010530500554430283,0.003917847515120132,-0.01609684392880089,0.018021057705900085,0.027100350206185675,0.02632926080199399,0.047468288724099986,0.009927863069507274
Rv0114,-0.0017656935883669012,-0.0058279040673639175,0.005831277681344333,-0.0156884036319914,-0.024558203377351685,-0.01471683554565835,0.014826891378535363,-0.004178152923665085,-0.0002883590346400616,-0.0024085663008640277,0.011090286930107654,0.0229738121477859,0.02743313398759156,0.001944601953004734,-0.0017976905298163232,0.003004338674014433,0.005066956732509442,-0.004854005636412566,-0.014158381368168205,0.011265370977739862,0.009147064548905588,0.014805239460792275,-0.011204398112119126,0.007938079756929542,0.03982892534497913,0.020397566906884153,0.045742799403992236,0.015552518816697702
Rv0115,-0.0018322233888340186,-0.0020103996409568618,-0.006601652827641432,-0.005438679565718423,-0.019944455048301935,-0.01219576718216598,0.01505134400331191,-0.009759446914343425,0.006391920107422967,0.004388487254065594,0.01934441842215046,0.026089496610326085,0.019926220985317118,-0.0059691113398935925,-0.006618168471595975,0.011235829270136484,0.00029884862268128327,-0.0010848698628802105,-0.015631423129960152,0.012037626031111746,0.001878038803999233,0.012189288279804467,-0.0067153007573182355,-0.0038350412466599372,0.02350189122953216,0.011142459981121556,0.03908055726601211,0.0039679986142902276
Rv0115a,-0.0014429835992156772,0.01303752690156648,0.02715424675795757,-0.010280385730181588,-0.03074816185463514,-0.04848393168473339,0.03841798687412078,0.03386084990479872,-0.024379989338135042,-0.0001904575724985355,-0.004479887281285348,0.013178160685786297,-0.003129387366586394,0.01225801624185356,0.010060352009296569,-0.020076119915100686,0.019593321268647348,0.004224118413053517,-0.007659063356492306,-0.0015297543806011516,-0.01599308649824303,0.0017128970601368795,0.02689829467038293,0.03443290818166281,0.019449638673333398,0.053828535422613795,-0.02904602765677388,-0.021123198764966558
Rv0116c,-0.007862848990035587,0.0008924981641490945,0.014139636499646033,-0.0006463905367273213,-0.015983405852827724,-0.009729235295311929,-0.00915866094230688,-0.011171970337263202,0.010587236229500982,-2.3153079263290593e-05,-0.004185585064364264,-0.0019710213921006973,-0.023526605101415677,-0.007861662876825697,-0.010435093414512063,-0.010750251244939954,0.02136712193519942,0.0024332303263596695,-0.0017025519008355464,0.013469276603865004,-0.00866365005634845,0.021047324068434018,0.002626812006268203,-0.025444639266843833,-0.010319244055023156,0.025260382448286937,-0.019612087358197115,-0.020326466304497012
Rv0117,-0.006178297281108409,-0.001208269364938213,0.010306018831275618,-0.006253221129182981,-0.0055635002686993205,-0.007077043935748645,0.008786424505179817,-0.003561119934300021,0.020519707869412637,0.013062490963979274,0.015377931305904756,0.013598820939116942,0.0019702151367654796,0.0012373199412939733,-0.011950681118351698,0.02603839897140687,0.01999321969139524,0.0011937409523834872,0.005513494280056823,-0.001506951337006705,-0.00043280989211753933,-0.013315720988409899,0.007528414217338183,-0.006615115645767264,-0.006778210826327378,0.021146647020714296,-0.009073615726935248,-0.017756201777276312
Rv0118c,-0.007137349747696887,-0.02201141482644444,0.028460790738988044,-0.02078149246369138,-0.0181176761949539,0.021948671589848954,0.05065023012151473,0.0020667923240856993,-0.02099759367623546,0.003993110127241431,0.011577035486763355,0.005821367009304804,-0.0231618494973335,0.001320660899286729,-0.009843479527435077,0.04149332560026598,0.030980609612492653,0.004810526252954547,-0.011063992177843178,0.029905149139045913,0.008411935614268383,0.03505929689913553,0.007428306030000529,-0.0017468918261697962,0.01291409086213444,-0.03860317586306883,0.055582251707984816,0.0040199518290607895
Rv0119,0.00704561707337646,-0.011305366798728709,0.014771937444719139,-0.01084851029734694,-0.016233087428956103,0.02160595068726983,0.03569481739728379,0.011944428095260544,-0.005075520189515993,0.013243239897893926,0.0015515804004712966,0.01516752481246382,-0.02871401127416116,-0.012853456359771668,-0.012156493724739063,0.03187426273242896,0.019593880637558687,-0.0007841143554874753,0.004210937718683255,0.01930662044463797,0.02315755727547175,0.02288263797016335,0.003099631925084537,0.010163436111611482,-0.003026488335441003,-0.00527776976970303,0.04315256715079143,0.0008963617878787722
Rv0120c,-0.014240350131927777,0.0012349161689723977,0.012019786818463697,0.0035911442667558666,-0.005205571258056255,0.008590032526068297,0.005269418595553158,-0.011616283334632707,0.0021948117037596977,-0.007378974342894789,-0.016487089100043043,-0.009511266770511723,0.006656971236553986,0.00444105922783836,-0.013118327914257977,-0.014698236508569681,-0.015116261428846742,-0.004771853240419874,-0.011930559033955488,-0.009156831925950092,0.005511656119734832,-0.00924156996447476,0.009046970158614552,-0.00715210503604339,-0.018378851606251034,0.01134339816163611,0.026299267738167008,-0.026312565363301548
Rv0121c,-0.007871225803651884,-0.00277392151269316,-0.0004623060017317,-0.008022506154301222,-0.0019252506186816611,-0.008397790975511316,0.00564793023629416,-0.0024586896190618053,0.00854604284125862,-0.006711878074265594,0.009699474477177235,-0.008974088606155329,-0.008757315299126938,-0.011201710560026843,0.005612770333594724,-0.002623344277794634,0.002824074945860108,0.0006083597541615284,-0.0010861867110832277,0.00480954081886723,-0.01578974140209587,0.0060357356610522975,0.00704657547750099,-0.027428650072185184,-0.010408082072714979,-0.0029355442619007706,0.00144901632521377,-0.01970312013407276
Rv0122,-0.0010232584607400381,0.0051576481160021306,-0.0018733966964263101,0.01698740898904452,-0.0021148874553458333,-0.0068729437418532935,0.01705818672281048,0.0173331917000102,0.0013296851487893935,0.02042413253838507,0.01036752225770705,0.007626136989824848,-0.004546380119121066,0.005265475210304152,0.0035279874993348775,0.06830743388754981,0.008856615622969743,0.004380148623419233,-0.0010402791049027118,-0.017920962524302256,0.0038534951914303405,-0.0002178232726264231,-0.006674595641738952,0.006273494539881047,-0.014699711902748451,0.05088816272947965,-0.016533978030051466,-0.027659925675207746
Rv0123,-0.0015696868882375953,-0.010713215554645186,-0.004416217768642221,0.03310091198582246,-0.012357037426554291,0.0038496663188981916,-0.0032430162263432623,0.03894685465320457,0.021636055299188345,-0.0065648939347163005,0.009651727620011106,0.017445288483944922,-0.015841952158904913,0.005412543523477828,-0.011657819554232958,0.05677096588225668,0.009658635010256138,-0.005191697160261565,0.0003358215496686757,-0.010791945502434192,0.0033031331066540586,-0.00807681202285844,-0.014721681592073481,0.011422925343793388,-0.02001834936597177,0.05097084268622771,-0.0054263083230954145,-0.022015010618527748
Rv0124,0.0005160124460962032,-0.017161964420511454,0.012628846256271078,-0.0016095836712607472,0.0016106347972439216,0.006171276934884714,-0.0038110157873629067,0.01442500062319979,-0.006323102601297936,-0.00304776723607067,0.02439108589867139,0.002290375536814337,-0.009680338434608686,0.0010382911539943288,-0.0013940168062889578,0.01951869525784282,0.009511179776916246,-0.005477071010903722,0.003571958990085908,-0.008093578940918604,0.05775763443350281,0.0004514693896862663,0.03734079596285888,0.010487046671604388,-0.010077774700315737,0.01096428422001663,-0.006815548897095108,-0.015311361206084648
Rv0125,0.005321578146121946,-0.008073001064016263,0.01022056518598678,-0.001876017760856628,-0.006249373679601529,0.0016637762726893603,0.00562745383314138,0.010903996860224429,0.00771797529677823,-0.008867536217380902,0.0005115724579598136,0.009534499177891152,-0.014398575656807416,0.004857386195347722,-0.012244545290142936,-0.01139802331819488,0.005686974708267104,-0.00622483743250164,-0.009008967173071874,0.009866578533023331,0.0030541054428799208,0.022104981006564745,-0.0028623782661497295,0.00824293997072508,-0.010438861345184831,0.024413561861826853,0.014276236508355375,-0.02534634150632553
Rv0126,0.0012417333235630029,-0.006692825967080278,0.001552030222863746,-0.0037964951776167286,0.0029170700561386943,-0.004453318317644036,-0.0026721072159773384,-0.0005472860353399219,-0.0054753084906657475,0.005963830902731516,0.01603964331673411,0.007313980612496494,-0.002276360738840656,-0.005133420614349624,-0.018484480396807085,0.005810577611873452,-0.0010128542624212459,-0.009368884027594095,-0.011406528921426,0.004550757078780276,-0.004588815291906415,0.009546969130517726,-0.011757166088151385,-0.013493388173583877,-0.005863696545244445,0.021687654046235686,0.006669252510789939,-0.015840933893457157
Rv0127,0.0001272899213330337,-0.024051737150034353,-0.006818171506313788,0.01363757868902117,-0.0033493888334718757,-0.008591913474010136,-0.003293752298985639,-0.0025528757484386,0.006467053108198293,0.00782017567700838,0.017053509464698614,-0.004599017812986604,-0.007870353305831511,-0.007439842828905768,-0.007299536068262412,0.005792677047418284,-0.00016983759838328126,-0.007899829322954226,-0.004046462426917177,-0.00018082207294018663,-0.014892283440066932,-0.0013554966814470733,-0.012766365730490496,-0.015184144313014927,-0.004724640384857264,0.005973680048063171,0.00014568827229874764,-0.00010990697490369528
Rv0128,-0.002154836175809801,-0.017210191283065605,0.011453049601208288,0.004403898803319914,-0.0129302797247837,0.0020909281401934633,-0.007150101606711356,-0.014289557465502931,-0.011058706154829883,0.004008956990348018,0.02057354495705264,-0.0052944767265534305,-0.014285977530352767,0.0030086768572706907,-0.013691811973112176,0.010234766409328194,0.006742314178675029,-0.002968720976573966,-0.0024268592313043667,0.0016248658841429798,0.009045322599666679,-0.0022848013544517196,0.00036303618759003987,0.008625948222725175,0.006104457709065213,0.0284737974514546,-0.010575305331340943,-0.006928414673923931
Rv0129c,-0.017129889717370547,-0.025192457488492314,0.05759302210852187,0.007547391878861697,0.01831400049745243,-0.006229774257402272,0.029349423735576773,0.005403086826232609,-0.007052133134218122,-0.011288688983546924,0.012074067584243729,0.008649266560369004,-0.014284618974254083,0.013126965258571498,0.019439477620666074,0.01200173834528771,0.01692614097673366,-0.0005021048613547904,0.09736815464942294,0.002633103360906226,-0.0003963799355842629,0.0007580338668072817,-0.009232969960805117,-0.00038629661585547074,0.026187121196551335,-0.0011195635887880973,0.007672868459756139,-0.002672706819020122
Rv0130,-0.004793961753688214,-0.01089150072264949,0.01984261505117676,-0.0188665848040328,0.002794529688621135,0.014882932093564831,-0.0033303254981839896,-0.0027305188584905225,-0.007088718156003992,-0.015234543705252209,0.005178844798250855,0.002431724120035242,-0.006474923789357893,-0.0035153260804836905,0.0008918713851386438,0.021990602922855183,0.0011152994909882563,0.005664498963844176,0.03137810607056259,0.011683147796050952,-0.0027432518262831967,-0.0018126085798148828,0.0041718273487761645,0.0024440047061921825,0.02018172868379015,0.010604282772206814,-0.017104810157803237,-0.007564302007902243
Rv0131c,-0.0009434453250448615,-0.02190762641515616,-0.0006383213483605196,-0.00821745716667592,-0.0010616581520313324,-0.0021214824686416225,0.0013749155984036797,0.002002053893464763,-0.008046522509604461,0.0034359624225569407,-0.010580713665531481,-0.009172876466642893,-0.006863390543399699,0.008565821834777968,-0.006450811023023417,-0.004413550755998391,0.004458527087745721,0.0024408517550996637,0.00720222404364294,0.010640139728806997,0.004206309384478907,-0.004178069619462108,0.005968380892226543,-0.0021317623266088382,0.0036196845768537472,0.018865276661321057,0.0047565659705742095,-0.0004704931334113973
Rv0132c,0.01708187910087508,-0.019730287950492524,0.004245260486938271,-0.003303470230790283,0.0023636651689646158,-0.004445669715992986,0.005900569300829449,-0.01001933655010997,0.007293010318294875,0.005745931484082593,-9.120209701986562e-06,0.004265908302484867,-0.009641546663515629,0.008508957093466224,-0.007372798764341933,0.0145059912045078,0.003826424319242966,0.002404389990874604,0.009700457359750727,0.002432391425688558,-0.0047741734645896615,0.005594527521482347,0.02863870344559861,-0.02200556879442331,-0.028353217357329503,0.011841049974133168,0.0023172045906673247,-0.008118227165193649
Rv0133,0.006602032609777106,-0.002603868183912354,0.0006939149165132795,-0.005623487109933182,-0.011002375851796517,-0.006726245226587788,0.004561868009320051,-0.015440909602521804,-0.000826901416586405,0.005567346224116221,0.00853332072524599,0.004840062583683153,0.04035711357900608,-0.004398419261410935,0.0030412199823577797,-0.009596016148957043,0.004166209984373221,-0.0006154572106289616,0.01151106829791457,-0.00040966779149404257,-0.0005363571146876942,0.0001827031919593215,-0.004232471229335245,-0.008668270707883735,0.0001735693785373107,0.005334995921516491,-0.002243279472559029,-0.013171725680118682
Rv0134,-0.0036240926618509206,0.0005023044901677608,0.013899367504725132,0.0013348401701179014,-0.003418908428788764,-0.009538195673685981,-0.006819773683687738,-0.003806991053303889,-0.008834951149602158,-0.010452266326513686,-0.004883408888472454,0.015626846502134598,-0.0019290081475772918,-0.009874024776718457,0.0022901703124434043,0.0007367866711962136,-0.0021401886867467128,-0.0019934539196747834,-0.004179009314691991,0.014075237776115818,-0.004888424064788278,0.0015994717868303354,-0.00793476686217946,-0.017628490677609004,-0.008749069401982163,-0.01342331500605115,-0.016598453072672794,-0.006996423454074014
Rv0135c,0.010905170661260283,0.04426915303546683,0.0013151310736539443,-0.006898135454360901,0.02514175362625818,0.017141666470067398,-0.021631993418949797,-0.009901635487625723,0.005442968136898637,-0.023626136123704015,-0.0045918954195505925,0.024860213824805716,-0.013988809895923588,-0.027154010740234866,-0.00026966991146343944,0.027338766680674635,0.003062512405742515,-0.00921747436985531,-0.0010086134146082145,0.002757971931000461,0.014133115340714715,0.0029589538804897304,-0.007683646637153533,-0.018070760536627314,-0.01592284097214039,-0.00029990772643249453,-0.0026453383929279785,-0.0014187716845963498
Rv0136,0.0059104432760811055,0.04758974144845069,-0.02577154691132174,-0.0007425014367694351,0.03221254425202165,0.02781325881044299,-0.012316607389800678,-0.004886945018671705,0.01103472793612622,0.0008295449387150009,0.021288999295341574,0.01846260248863921,-0.026810484969280214,-0.03665075786012825,0.01565804698030735,0.060708217357814113,0.002646728825427765,-0.00435641352716622,0.000960075510267511,0.002729446830400023,0.02572695619104993,-0.012875463140994813,0.002876965798265266,-0.02004399875735033,0.0012573931636942948,0.016319340194061182,0.00995678346331438,-0.018089025660366603
Rv0137c,0.008846802282653922,-0.0028233917686553032,-0.0034985165982728645,-0.011204832234398766,-0.003466379422681023,-0.00011943155524379731,0.0001622656115688419,-0.01563155690022722,0.0006677915887039718,-0.0004442001467810194,0.00019498905888840876,-0.0042707537359313345,-0.00876001268098533,0.011321682373586266,-0.006754176789103946,-0.013341899516133862,0.0011790366148872404,-0.0013326594757485097,0.0027934215758818916,-0.004551590867379272,-0.009829052698224518,0.0012426905972376743,-0.008861935361217843,-0.016660991639506524,-0.016184656489105925,0.019719769234133454,-0.005165701457032606,-0.003245604122362592
Rv0138,-0.0038853408088927173,0.015159352119557492,-0.018614158344430046,-0.010806630792271996,-0.010624659471605204,0.0008326226212400257,-0.010891948533016149,-0.014776716817032177,-0.015789928304580696,0.01887452241570456,0.013647176424430106,0.0030356715259318556,0.0022920394362906603,-0.023799273537803523,-0.0008875725898017009,-0.0010037429811129014,-0.009154594830842586,-0.006432181717515375,0.005785659906521395,-0.007846482919180863,-0.008221960015971471,0.0013232800178336582,-0.011872281254359008,-0.003279708060948858,-0.02059775956789494,-9.522467023007478e-05,0.014188730166710616,0.007337942281990823
Rv0139,-0.008471319005239373,0.011475858239565881,-0.004226027903143816,-0.008456859643666586,-0.007334002904857128,0.004345256685419864,-0.005235661072282383,-0.017170873313101617,-0.013984058396779537,-0.009240380107618571,0.012907864261254492,-0.0010175422291369707,-0.007513934037084276,-0.020435078764276436,0.0018992613439479842,-0.0026979018540922452,-0.010046025932398037,-7.127611714195952e-05,0.004946655483690521,-0.006595102891633385,-0.015122420426005923,-0.0028401793618446788,-0.011085013084683223,-0.00684852651514363,-0.013178255343724278,-0.004146235898044058,0.013830799420260107,0.0135628252070814
Rv0140,-0.007959648310846902,-0.0310707928567611,-0.026549956318166194,-0.004461566769834119,-0.034542976653140794,0.08074610622410695,-0.008071433899790995,-0.02350027812835168,-0.01340267028109179,0.0034150542295180862,0.008048179043569753,-0.012133114740446684,0.02725829790229178,-0.009474941895492812,0.0019786582935374017,0.01627264582179597,0.005835290417936385,-0.008006464371823608,0.000979496319958353,-0.00811622101339729,-0.02578673460746114,-0.01701454943917392,-0.02210154850258583,-0.013428705770966505,0.035966116707852935,0.017372166770823254,0.008047154703510988,-0.005929540534287822
Rv0141c,-0.007834105378098153,0.0024752981130734095,-0.019240987557908647,-0.01779993271354253,0.00013662038861764873,0.0014579964468292381,-0.005949338822399245,-0.002053526767244286,-0.015064494162706889,-0.002853306862807694,0.010898568257966203,-0.0008466888015368697,0.001577284297374367,-0.0002477383573934553,-0.001766143390707944,0.013876040577826064,0.009339214083452022,-0.008644655133700205,-0.001514830741641177,-0.0007727897554670196,-0.003166823653014948,-0.004902397271275363,-0.002934007844414807,-0.008343411179941961,0.006240929367699857,-0.009732528394190143,-0.00017874568291921715,-0.007576267021756183
