Geneid,ctrl_1,ctrl_2,ctrl_3,levofloxacin_1,levofloxacin_2,levofloxacin_3
Rv0978c,0.5066269276135034,0.5329937298800393,0.4713959395871825,2.4113673188810854,2.8389166949973523,2.8614473408375956
Rv0979c,2.5876944610412873,1.3611839870782534,1.203872707253415,1.847478345850433,3.625078241304303,0.6354518509418594
Rv0979A,785.1756533836258,747.4777584214218,1169.0538026599795,1247.1009719072981,1104.3467521605394,1135.870183558565
Rv0980c,2.019870676467816,3.380669836902861,3.758816531380779,5.0691363637963,4.287301413478534,4.689579161972677
Rv0981,94.93392179398708,110.11324611626469,96.5332427377337,165.1839263375011,209.90627720390862,228.1660630729012
Rv0982,126.73297674792713,122.37852667984242,111.95420200869064,334.2594402569849,424.4452170519882,437.98990696353866
Rv0983,273.6417330872082,300.44111508339165,289.9520942985958,575.9828278032534,671.4190613598571,644.5258300606844
Rv0984,371.0569021814551,477.6297383229936,435.11399276445184,613.4067984020048,669.1290253740852,637.4943747484575
Rv0985c,79.12046057690362,69.26814565822579,84.17208681799839,48.71913839660398,32.2957902528482,39.94567391940439
Rv0986,83.42456741369,77.10642625597919,114.54921331968589,104.81409946069762,88.79500551575018,106.66148638600414
Rv0987,54.08538379217829,56.33170881103652,57.59180766592005,55.320034035891254,51.84228910120754,61.425775007224374
Rv0988,59.543718799928996,49.611111467025296,50.75241141818998,73.95482870232435,66.06166484960896,81.64817387101806
Rv0989c,17.413358048801552,19.133820922656806,17.04255381587277,51.0795648995867,54.329840819956885,55.11472725577025
Rv0990c,178.7606510387133,252.0987329492884,229.21681374748667,424.96219941650935,346.4515415091293,329.6805447671878
Rv0991c,2401.019115124347,2572.2085334198528,2231.231645943347,2233.673443912494,1221.3138975733366,1427.7916115689645
Rv0992c,27.820982747180004,34.407706340033606,50.982185102625905,51.14778013048895,71.60139809108209,71.55252028660986
Rv0993,66.43083703935345,75.2198252142755,73.02644785285608,104.04853615555066,122.42019109681526,109.11349942149846
Rv0994,98.47783370473257,128.26050988312295,125.07448003636985,155.6150769065271,193.50729909476044,169.5704008327165
Rv0995,23.910804211092167,24.07093741855291,23.78238730505529,65.929619400937,86.05118325252965,75.31973409693191
Rv0996,267.05871805453927,233.26864023682987,238.35170570976294,395.4924512790587,389.3256615376666,374.15546588326123
Rv0997a,212.25255757826744,223.29899216593358,250.5918367419769,519.4200031885066,634.8921753173222,698.2405457373054
Rv0997,58.9868546414445,54.37646448380332,60.047331387831235,271.86157047618576,324.26408782315207,306.34074647488757
Rv0998,35.12562803217327,35.49674409416651,33.38584117046346,62.799513432800126,87.24427324256791,80.75375393181818
Rv0999,43.87829738287375,44.937902182099286,49.64190521115147,125.62365932719501,145.44492113744326,139.2593987172784
Rv1000c,33.47672688677185,40.5877312651853,38.93593161201914,109.98176107417075,135.73513026501908,129.52729718955652
Rv1001,57.17970018752484,61.03373361415421,67.28095049408235,70.32336929366153,84.19536560448691,79.32898913370938
Rv1002c,41.382574119033066,49.329415722191285,46.345516274770816,97.76850518731663,80.02384193064435,77.85545991202359
Rv1003,12.350359927696964,9.744839907492027,14.774801407201139,25.75272845730901,30.620926053441682,22.096393907750993
Rv1004c,50.76039938310439,59.827277146344436,78.15856915483971,71.00328483952939,71.15654571671321,51.33543167251739
Rv1005c,23.81919193442133,30.166980628657043,44.751804068652675,57.38318725637115,67.42066358736623,55.252469218060064
Rv1006,119.93143782907019,135.98659392034423,151.68160263132256,291.1242065939138,365.0606961313485,359.6679851396101
Rv1007c,51.43042741319529,59.12642943871165,68.54550226924158,91.83506944164884,78.16574957812396,74.66559248566865
Rv1008,11.107556412960214,13.5219503622019,16.979148088149664,29.001924221652164,22.08105834404544,19.63905909137297
Rv1009,230.75391103004492,241.30079770932764,434.0491742246831,645.3111232273538,480.7805788719764,449.5690553708908
Rv1010,56.72787739476103,70.67027555554108,93.50835178980982,322.9988609060732,282.1880219023712,261.72423326135225
Rv1011,47.52886691269228,44.9589759901418,49.95875664628215,94.79108494371542,98.8827666853065,102.52094520244395
Rv1012,3.8617379074212996,4.965543626331397,5.58940899796229,13.47905119676589,13.224137461900895,12.644194993230897
Rv1013,734.9883180422684,803.5980694356467,818.5561280061755,450.23103786183697,326.99979475153776,323.0077546172899
Rv1014c,38.5458654092608,51.381150762237816,76.21392060763199,69.4247722151608,60.33930145573776,52.706097532547496
Rv1015c,155.1568420766705,186.57988378434965,200.88232431102566,188.8390867861166,144.54160348719103,162.3491221954936
Rv1016c,30.00927607352926,37.41756863157852,37.74697794659135,115.8539834941893,111.75993785049033,117.9085108443659
Rv1017c,189.54664091159373,205.90509455910112,178.99783188581395,184.10752608597136,176.54241893813767,186.69070128435538
Rv1018c,71.38332553063977,80.09305375580445,86.77106710546322,112.09649358542094,129.05814504912328,116.25181644045188
Rv1019,138.04304416539657,138.07767868922562,129.43151644271305,150.61302844748738,145.97958170370154,159.37645918067088
Rv1020,30.779944641859494,32.16692685253362,40.61486343944434,82.13175663833343,104.87287754229453,99.49838192379119
Rv1021,36.24558230898694,37.86053927249119,45.72685213977152,78.46115858373992,103.84107048071581,105.28813413688532
Rv1022,43.60106087277018,44.60109006840442,52.75577427175093,83.01033168718676,122.48257869270333,115.61838083017966
Rv1023,83.61111608858648,105.24642932647548,102.54615717424389,145.68584087723713,161.7445278092035,154.74730365436452
Rv1024,45.72252713095324,43.658936179431294,40.66356065766469,86.0005203788892,103.58120214964102,100.28484669449294
Rv1025,26.416047623129614,33.74601967964832,28.090363169246515,86.47225035438825,129.89863698007116,118.35290723792099
Rv1026,9.986883310581158,10.091903154197414,15.283540228803208,72.3018348475006,87.62493811402759,89.06254848356974
Rv1027c,15.560365371459675,15.006004086622607,14.99537480070065,22.923923674649195,20.58735697245877,23.10861246486806
Rv1028c,22.563433410298906,22.401831703715363,21.221577252426087,34.12434838580105,33.2053237279365,27.967999873916174
Rv1028A,4.069358225024588,0.0,1.2621246124430963,2.5824966124790953,6.334142088300546,0.0
Rv1029,7.130862577301272,8.275379921441665,8.55023229583396,24.21316316910045,21.558230450180925,19.71344946671903
Rv1030,11.252826265443614,9.4707730931924,8.10070684352565,26.836140854747534,21.903641767880874,26.58605243975774
Rv1031,16.820013996768257,20.489401068651663,15.032568410309164,29.284152376769555,39.68506706269964,26.304362145566955
Rv1032c,14.264031477651553,15.440096794603395,13.195389085385562,18.523083545977492,24.256038232256763,20.57119619421583
Rv1033c,29.98917224230017,35.32219687398813,33.36313898008503,25.289448416389256,26.942199719771416,24.974735537017224
Rv1037c,54.00109756857205,49.82649805331195,57.24731531597206,34.551086257483625,28.52364195131541,35.652193321264306
Rv1038c,59.889443776372055,55.85666613641853,62.04808574505659,32.75075249462135,21.024233234500585,26.284599288958777
Rv1039c,10.727049742836908,11.511032951950021,10.080898371324855,9.29237620383101,8.114811624348253,8.429463328820608
Rv1040c,8.68424635702711,11.219904241315316,11.624350597211468,11.74755252524456,9.391054139610757,6.884061718536821
Rv1041c,22.193074023513812,19.0471231525186,17.796833510873046,31.689385515628878,33.817280815871136,33.703218830336574
Rv1042c,10.20331731421609,12.360751647365008,13.521437943599992,24.72360727535136,29.742523070505257,31.58569494387485
Rv1043c,16.967557979196084,15.392921257383477,13.385163653015054,70.81099995182107,92.43772854592996,102.173968664599
Rv1044,19.407708457809612,18.078224828383018,22.760718371510066,54.26967640935664,63.25006306442404,53.02051381296125
Rv1045,12.157323041881813,13.542391708176512,12.64271082872428,56.503093400584206,74.26889322037296,80.78235690119713
Rv1047,0.0,0.2126849979809775,0.09405255525417378,0.09622283051304348,0.28320923760189887,0.7943148136773244
Rv1048c,30.85929987310322,41.14654283520146,56.26972230475518,101.90101216740423,98.17920236865801,116.02974993340234
Rv1049,14.110749997288872,19.892470683643616,23.107892233186487,16.924885517354603,18.713351323958996,16.355421801087502
Rv1050,6.265733690849145,5.273461141991938,5.052677670343426,6.0970863731708365,4.031199037653511,3.2824665147990073
Rv1051c,1.3349217457752567,0.526648566429087,0.9315681663270516,0.47653211301697707,1.246720030078193,1.8029685453310718
Rv1052,40.43272595376998,57.85031945082605,45.74716287563006,68.66461185410793,90.32486617916551,89.91643690827296
Rv1056,45.84278324609399,43.71802687910152,37.43808066086121,43.63912903204874,48.20406328061184,48.7553547595194
Rv1057,39.8087894720468,41.094628239329715,29.294745128914183,158.79404614777854,268.9213076047105,266.90590561514784
Rv1058,29.527781924473693,39.03395257062657,30.135545204087183,30.168687449089468,38.18882209780894,46.16370799489396
Rv1059,37.193552077360785,34.51847561597746,31.631331484243162,59.084612638183934,56.30784676692644,61.432978941759444
Rv1060,77.44658343448687,102.75646839161939,86.17595138630482,172.27540693373206,175.97689943546797,178.28848450792844
Rv1061,22.923109353234615,21.35121063064584,26.62732342084832,64.2127022290375,72.81624175675476,77.15885842860001
Rv1062,13.085500399583703,12.993119876656046,17.7844831753346,47.30664249223075,53.00303792210083,50.25846457449259
Rv1063c,68.95739810309468,76.5901654779145,72.72424948318276,74.1806056041608,57.656484493505815,53.890189519625956
Rv1064c,15.31822703277119,18.011380971874797,16.20928609409071,21.729864353574197,19.916352480499302,21.832310021645267
Rv1065,138.16440068773954,156.8242397811059,137.45805832025817,233.18304730297382,281.13536678263483,261.59434530439904
Rv1066,38.22730453810974,46.58445955777286,56.91034616107068,117.05361539744273,128.52550128260754,110.45789939288625
Rv1067c,2.6438644755399365,3.245038172787612,3.2214408146938496,8.74878717670692,8.700911347641574,6.616119196557828
Rv1068c,2.0843767345133033,1.4301232622858815,1.6021366308814362,10.26598060715021,10.748929914499678,9.613948262094514
Rv1069c,40.405220698018994,38.21963882085369,36.99656431984586,68.07601614528228,70.52873313013836,63.220974966154316
Rv1070c,83.12216219333175,85.73348755822364,80.37483481565957,115.74189275230965,105.48556161469813,99.25856431378665
Rv1071c,52.744841579461486,61.11558739670703,60.045760824930284,62.93529316885493,62.76658833510739,57.539614132972304
Rv1072,4459.413746741896,4635.209582664626,4287.85801667348,4308.895597921431,5098.421346229607,4968.81211740329
Rv1073,335.8080259213958,418.7078630674533,470.61249281434743,682.1792108034596,945.7007957735989,950.0005171580827
Rv1074c,289.68952677931617,322.5268461993313,273.88104090015344,242.6370062347827,238.24174919606384,224.63066415560527
Rv1075c,21.62573228155922,22.610778452022064,29.313344967091226,30.49805523308643,28.67456069179863,25.175997142077485
Rv1076,107.94723747926004,94.71191265794506,72.21216322870768,52.52087489909253,62.3339096917791,74.29242445239737
Rv1077,120.7242940090631,140.23122344297607,137.73986603795734,156.0688786141538,143.23606642343617,140.4348590581506
Rv1078,614.1747849442353,666.1470638837224,614.9741451865912,482.83578262817275,295.10794272139486,254.68171901441562
Rv1079,147.6615624652024,157.05228868904828,151.67558196012916,198.8057674994837,139.62142609342345,122.85130192823286
Rv1080c,526.2625591413107,581.534922479477,564.5980592062919,1278.7349362900043,1516.6009151347212,1488.2089787891355
Rv1081c,22.040018340592944,20.136135532985246,27.253187321098935,45.54989714769184,43.87594698957967,39.025508500946614
Rv1082,65.62133488358559,81.43554026499345,70.80562747937732,109.14399178138312,118.22270735049499,107.6200375237004
Rv1083,70.87084549200114,61.138572902756565,43.52202736615612,115.13872537434888,101.48861368445552,99.78022041474686
Rv1084,31.81827573572648,36.29655668807715,42.666927736670765,96.56774795891778,90.48801262820571,75.56125904115038
Rv1085c,33.051673594472646,48.425660774862266,45.405322477274204,102.13083311079885,98.09839644078255,78.69927347364286
Rv1086,89.37631011590788,92.85034497408326,104.13727790880326,152.20037069743773,166.4940085795497,181.07961585109442
Rv1087,45.60895722430983,51.61155951005066,62.560624669901244,37.52690390008697,34.56726083396514,25.33119585492835
Rv1088,6.090005067795437,7.017138140282734,4.857003680987934,8.00573949868523,4.875105221064397,11.109451325086985
Rv1088a,6.204103523398146,2.9008839068880983,1.2828151798602092,7.874497867559237,9.013172676466974,12.865295670708102
Rv1091,29.93726144623868,31.598913985745106,32.07037949650512,34.02908007052373,38.99576749818371,32.598531135553785
Rv1092c,40.16920275586049,30.387454024630507,29.875658957159647,43.48165222928054,52.57135564532635,55.02850613347965
Rv1093,174.30576565737647,197.77812065176215,236.58777102850294,340.5720327719353,401.63801100134015,393.21373610096816
Rv1094,4055.6954039307943,3997.1710281417404,3388.781719833416,3797.9402219577946,4447.091001203074,4517.590676031883
Rv1095,301.03561917027065,304.9804859527416,331.48801428237704,850.2870096587412,1237.5103885657172,1170.6077300185016
Rv1096,91.01240450306106,102.11210697585359,100.09253304912636,277.87044458621386,243.29613299301718,242.87535556289833
Rv1097c,93.1107917678245,78.997284964363,78.91713180456341,176.04457775170076,175.52036994886637,172.24203401890097
Rv1098c,105.08082428507356,119.58359532794884,106.09286636974393,162.72718917853794,168.9095666856161,172.69574618544164
Rv1099c,63.59633391340067,79.33677742867272,86.1200124672266,126.15104664594863,128.63368773149838,124.93718623063492
Rv1100,104.58598446708488,113.43199892318769,92.2969075560958,112.5593288490354,106.57058718649269,109.96847309354976
Rv1101c,148.37343953107757,147.84362346698447,138.35959320085445,147.87803789022155,149.15099551549537,149.05955399878366
Rv1102c,247.44828283707176,247.99070764582058,229.1120245991668,369.8805604921377,395.3600956922504,380.4767957514371
Rv1103c,404.3877196886598,391.1177727357108,388.3333316902043,334.44537905722456,293.6200444670147,321.1704308311758
Rv1106c,29.582369630434876,39.82655574052403,40.81323173983794,75.84952651719254,106.70041615914593,107.32456328845517
Rv1107c,88.50065504113553,92.59216656288133,92.35523472214483,186.6454383123699,266.2254650275717,278.08407453717246
Rv1108c,44.475998549146915,49.76828952754883,47.872750624374284,106.61489620845236,138.3949141081276,119.54437945843752
Rv1109c,476.9618992510826,440.307871876487,456.1010225050844,398.0318370473075,439.73220215821544,516.4015875060132
Rv1110,176.33481935600076,206.18291375698718,185.03272703671067,211.58025817953748,229.31856553250958,213.03712425400468
Rv1111c,62.69044850929641,80.51942777221304,67.39668471628335,145.22606712553966,143.07822784212982,132.22435617921317
Rv1112,6.812575501484359,8.155697352745426,8.5246293656073,18.225356679967756,14.260666265838665,16.152547049080848
Rv1113,75.81748733391774,65.68743937642776,76.4732776539392,50.33911957506592,40.46173188526517,40.678546518626554
Rv1114,31.285226033989133,35.03687582739432,42.568938928480925,48.674896152005964,45.86932334663731,47.25219963603665
Rv1115,9.745501671947315,5.885806296057258,4.701820444637806,23.19259296829403,30.33863764181713,29.42714794705015
Rv1116,1.3564527416748602,4.281143185165477,6.941685368437086,25.824966124791064,31.670710441502614,31.31137749398996
Rv1117,136.2732615478913,146.6423674968103,168.8208532532693,382.12580662705835,499.2594253783998,580.938319469857
Rv1118c,15.530674944751205,15.414104383290379,11.315145044655443,22.87354142481488,16.009709654540764,16.118778658037414
Rv1119c,0.0,1.769539183201724,0.0,1.6011478997370499,2.3563008568477892,4.130437031122088
Rv1120c,1.529092181524386,0.26811199745480785,1.1856322116889695,1.4555889997609541,2.380101875603826,2.252965653339324
Rv1121,72.75466439715623,95.48691095649596,66.52234520487079,217.45782771053925,275.23814077312073,255.1672555628947
Rv1122,71.15211199512699,59.41707814563016,70.22002389228878,153.6585484425065,163.76636453751536,163.0371919029423
Rv1123c,40.38468707144868,45.55249382499522,40.80453037456305,64.86498504710273,59.74998322369842,53.30035904847304
Rv1124,41.51943518129709,39.63321198969173,45.91426192647901,47.352560126292545,46.580921249988165,37.13484397065611
Rv1125,10.537840094360858,11.939059549312908,9.993593919248285,22.47394341197165,28.862319732472972,24.28497917093461
Rv1126c,31.225273508852,35.91638936201544,34.28355321027376,80.45371872441063,80.48750451608844,83.22217186468744
Rv1127c,52.07010442991413,54.87013047708019,63.35042988525528,102.55825141900176,136.6110612184669,137.12041467879797
Rv1128c,4.186397289018646,6.851091970360671,6.318999995483964,40.47149281968087,131.36898582425738,129.67013599916444
Rv1129c,5.612427668326195,8.538844107852311,6.989630553919996,163.07379019909055,427.7145703189837,447.7325890614685
Rv1130,24.017192661419717,31.395050024546826,22.495515151191753,338.45896780020223,839.3110863591625,799.9880602782353
Rv1131,17.609786227581044,19.424510069409845,20.25806103829997,395.8167650618976,1086.9484282540593,1057.035446314792
Rv1132,24.12229043730634,26.297744360407048,24.004428937522682,94.62589840733618,254.48321501311148,276.1737619769334
Rv1133c,1180.1674294442678,1092.6322371012993,1012.3302233572571,1475.3735186656347,1271.2139776164915,1111.467996361551
Rv1134,1.0645578478967308,1.6799422625332845,3.4668486189892826,8.107077973352112,12.427747135273199,4.7055611746960615
Rv1135c,16.303729237578334,13.078581200562116,16.939792051982753,14.485344488735734,12.18119990615989,13.212060293411472
Rv1138a,0.9344452220426835,0.6553848826673081,0.28982120730174965,2.6685798328950576,1.745408042109474,3.671499583219619
Rv1138c,11.783933109830297,14.093674910456318,13.734447478768729,19.246836847871485,22.01067663722133,19.37284625216556
Rv1139c,42.30183160863876,48.74179786064635,42.17158884690124,52.49272306024147,55.027385279679294,46.74566460371717
Rv1140,63.14934583592341,71.59442985038801,65.25585628716422,112.58955196030817,139.04672900833293,146.97350142543922
Rv1141c,26.418051723548828,29.930867225159474,31.126151222853323,37.64780842318503,37.95775853658153,40.22953539605884
Rv1142c,114.11347785911569,119.23010295736569,121.886517405379,131.69292669770235,146.57534450279962,148.4807661373627
Rv1143,25.393095923099033,23.160866040521295,34.14029595708285,62.75967529440207,77.12914623753854,68.42108987842145
Rv1144,63.99646759726576,63.27336322404619,60.013773902424184,71.60512021732366,68.52986555772478,63.51986828737536
Rv1145,12.034056066766823,12.223790410275145,12.484239176369815,12.245621272659935,13.305865584173452,14.26631211407303
Rv1146,8.838542386836824,10.049930605232749,8.057767960968993,10.963273835779127,11.339593649373652,11.22496687863326
Rv1147,6.976042671470738,8.15455844793426,6.490926578278827,15.310515631126066,15.744867476632706,15.037074905928382
Rv1148c,38.91587089314396,36.17846673730258,39.206868913242815,95.555048053665,93.74792574001083,89.62107678293908
Rv1149,0.0,0.0,0.5753803380255325,0.5886573160797943,0.2887623599078182,0.6074172104591296
Rv1151c,23.145187327485875,34.572929419697694,34.02963713465293,41.037824320991284,43.396857517574986,38.18051037171686
Rv1152,157.17062259275312,175.50347636672947,177.028494820708,153.55270841740497,150.97064233082196,167.58740413159336
Rv1153c,24.51680485394674,22.666358795428497,20.59983598895658,26.16716973951879,28.586453269178175,25.979427262888066
Rv1154c,31.046287517399385,29.354505141897956,48.26741975810441,29.55389814935183,24.223653668528687,31.8468275764087
Rv1155,157.68763121970332,132.4165300943189,151.7449010392739,275.60299152568246,304.6208765384322,376.48375371511446
Rv1155a,283.003410104355,275.2616507202703,408.6479022954663,159.47941382301485,200.72192484258989,203.89935185380483
Rv1156,449.4633842248668,477.59501424169366,382.8745163604197,542.8381527424837,548.6013389497693,566.2491991135215
Rv1157c,108.51621933398918,92.9959436333169,77.72584071628792,91.89383779404818,84.24408977439687,69.61784996004164
Rv1158c,191.06945724399034,172.68529309753708,147.58000950760163,141.5049569285152,139.00108124825815,113.22469931803926
Rv1159,16.547467473672548,17.408660945850414,16.755288547132434,42.34517304281404,46.90784113169233,51.4392389524
Rv1159A,173.06909138779974,186.73295064839346,144.55976745256172,102.38919464107896,97.14573708056732,100.8696201284551
Rv1160,10.956699258458244,16.20000660677639,11.572438347893783,24.524624520620193,29.592041277313868,28.796708878949747
Rv1161,412.247220585837,497.9968342019482,441.4590477352488,587.3797435105884,601.2739601996866,587.506931482719
Rv1162,202.426912635525,204.1775980617382,232.86537773442666,358.82612368436156,405.57319160949055,422.0582526255706
Rv1163,119.07237631375567,110.81520132426708,97.42727268230325,206.2865053992899,232.1306289666891,216.95018267428384
Rv1164,97.88975757228489,88.47695916008637,89.49843152607704,148.7706246921665,182.84385866227856,156.68904850855893
Rv1165,30.484604064095294,34.39207712979525,34.5850235613186,95.64885903437128,127.05543835944022,117.54343856452388
Rv1166,37.28965367208062,40.9692837620212,41.709646390454644,82.07141750224434,106.76216408516358,93.12966513567741
Rv1167c,140.9300677699522,185.05700616404292,201.44008665923573,297.0446413002259,240.1016137134512,245.57697397909087
Rv1168c,565.5547933927801,719.0346536929225,851.7486138162835,1033.7093897365837,661.8466575814552,720.0292104108798
Rv1169c,896.7898551742295,992.9567644352306,1070.3441527681837,1244.0602121967136,785.0447904250366,914.0125509463261
Rv1170,38.03868296966519,43.510873008003095,42.472153898990115,96.25321667004717,86.29435155560994,88.31526546807113
Rv1171,99.54702161352667,110.14478589316869,116.0467772910272,136.42433635514624,155.7509523290551,155.66408947222013
Rv1172c,259.64875975593884,280.8928703431869,257.4203218446663,434.6157931729595,356.74954181077493,313.59240372208546
Rv1173,112.60773664697562,132.66381857725915,151.61842587588117,266.6555822520068,308.62867115655246,296.64924068327224
Rv1174c,974.3485585515346,1126.2877774162757,960.5223120372161,1365.663760428888,1622.5218813069037,1554.3095026122933
Rv1175c,52.204339738118094,58.0015621160568,58.5438838749536,104.07461348290794,107.51713539394407,104.88250476064115
Rv1176c,26.77923281064429,28.871428778554577,51.893249854766026,65.94201218653865,52.08665051979357,56.30437847687462
Rv1177,1467.121863066703,1347.853125553436,1305.5115933864406,1526.9662768592814,2242.809301816174,2432.789517413211
Rv1178,500.6618491324547,461.1526356222704,616.5287500782672,1105.365464666985,1586.7706458855696,1377.83641900432
Rv1179c,24.424807559136926,26.919585446579553,24.682592287810195,46.7569253699805,46.83356844904921,40.77708047746071
Rv1180,150.3998184066854,166.36925142678874,169.54540627152332,139.40464587178874,157.8898256497192,158.20671900391966
Rv1181,211.25958830748303,213.0321729871568,183.44419145933995,121.1228433313396,114.7388025154879,110.73641667771375
Rv1182,460.9501721630222,416.7582769739395,395.8908673355888,193.3733060728935,114.24489002898397,121.64268043029746
Rv1183,112.18932566139607,108.41294397581913,99.47253301458386,166.02131761979348,148.86433794840983,150.80419150517534
Rv1184c,176.25973000780166,161.47045046715803,151.28667021151327,215.15424902716532,334.1365520613337,329.51708759396286
Rv1185c,216.0601970655682,193.228177647547,211.71213943749854,383.97130548961707,488.48816266602864,546.2306795734349
Rv1186c,44.39048220853983,54.087491731444466,57.491063979041115,46.1184065740587,34.60862421158638,30.959119862213747
Rv1187,40.89056711530537,35.04923657904164,28.481326732263856,27.887640349280257,37.39472560806249,34.92648960140007
Rv1188,37.71760714426838,21.98518379129428,18.61442572351697,19.04395608020569,30.465304007729046,24.90778694525145
Rv1189,8.09210295377169,9.121335995885248,7.932735107073645,14.856011440859188,15.249827996781296,16.464972357737487
Rv1190,11.194207267473807,11.172858323969963,12.819395380992061,10.38287033959176,11.526841506763981,12.546378695217241
Rv1191,30.46904174824426,36.986269812822975,44.385405223162905,71.92041385704105,60.77453576132028,64.73275084840503
Rv1192,693.0638013704645,726.7292261446262,674.0705742651281,1118.0479310754165,1186.4031729708213,1159.365785510989
Rv1193,58.461968480328736,64.7711072332281,80.8105904283452,269.89813752951386,299.67440925522146,266.56132654435527
Rv1194c,344.2722059172671,348.98080218475,535.430944887741,931.5683366894259,733.3195399668499,779.6933978653694
Rv1195,1032.3283590516733,1484.6433747062247,2123.360584235879,5799.357692847477,5676.721480955883,5410.04642336373
Rv1196,781.143762273383,1116.2316365464324,1406.5348499872405,3430.929099698087,3994.4909763706614,3594.112426825959
Rv1197,1351.9723371644714,1856.6755823745827,2028.6167141998233,3661.6149949542505,4488.872137388801,4147.5428814529505
Rv1198,2204.7497294184936,3337.444033159709,3525.0343294201853,5628.034867575677,6877.091413073452,6607.39490125928
Rv1199c,2.7292090018794757,3.1902749697146735,2.257261326100158,20.303017238252128,24.07278519616145,24.723048575706667
Rv1200,40.96423596630787,45.27694154201621,48.86140635777395,181.82049213563278,243.9269196877655,265.1818140872988
Rv1201c,114.24915167616172,116.29990229218909,129.6813194558676,249.23528627982265,246.00373725580766,236.78574552627487
Rv1202,58.04089336912994,62.806179460117995,61.60945749021578,106.55526515855675,97.90264123522509,88.19355688987473
Rv1203c,1.7251296406941776,5.671599946159419,3.8122635729691687,12.727073049191894,11.882200902053043,14.82720985531
Rv1204c,19.643266790186843,29.62328028716927,27.03367797771125,31.710122703495536,30.412882580984128,26.92487371974785
Rv1205,57.7069629144446,66.35771937006493,68.26214393256116,68.13395318029976,80.84117301419283,85.24518979124325
Rv1206,38.11223907294486,45.7920047826871,39.06043512121155,46.253896267487214,46.23288191808402,38.610607030054254
Rv1207,61.03186896946501,68.36855935097591,69.66611340406929,141.418000235395,117.93815156009363,122.10037994821685
Rv1208,60.03451149615787,67.65084415778952,78.85366232509914,155.3113462744929,166.14941939311353,161.7860412497971
Rv1209,153.4997212306698,140.62801232355247,168.90921337744714,240.82305809053122,251.91346558982542,230.70001954316086
Rv1210,70.35688781575061,71.21316225080146,64.50995945940896,151.32800271905006,180.2665940076248,180.93329043646958
Rv1211,731.4492928857775,971.5002949880584,945.7132934841777,1073.4011248895042,981.2752910425344,1019.0222938623559
Rv1212c,10.62088512682533,15.050204393210656,10.38650486477015,17.125679855434825,21.862585269721844,20.865094280925994
Rv1213,83.68476099626693,78.75541673385491,75.35351389845476,78.87135950556542,68.36181498262138,83.32264331917897
Rv1214c,8.713070313641241,12.75343555460709,16.56680684981628,46.519837627495185,50.23944769855685,39.4438130899948
Rv1215c,54.69497434002513,50.53577204695322,58.41031858546733,68.87500084722967,73.58199294960671,62.17704142934687
Rv1216c,47.656706324176824,62.72033327126146,72.86105151565965,73.11908742132512,84.65229004230991,76.18361635180727
Rv1217c,68.32173262803875,97.2601909892752,115.45336618741803,82.75513962666376,80.83242162228343,73.42999166439262
Rv1218c,134.91052893241243,162.49133845746738,207.91884881522608,140.74192676374503,83.95580510242962,93.59676221164493
Rv1219c,97.32707629585444,98.44619399502626,142.91042912160924,155.22865788530498,95.87452625671796,108.98148410754054
Rv1220c,35.820400178302826,53.45482949255243,48.54505222304313,101.55428808517324,117.63322950466994,114.73436197561371
Rv1221,1842.3782773204598,1871.390566420945,1645.8643061402718,1861.7998834151197,1434.025217852958,1485.0361977011405
Rv1222,661.9489379373347,745.2043237644737,684.0715399441619,991.1621998694825,965.8299856240689,942.0061229042968
Rv1223,284.57301563530507,325.140280920998,398.2850135693563,859.9738128786121,878.0078838670079,875.5121064266932
Rv1224,128.69859194496996,120.65039885466338,143.4614976143664,532.5029757458788,728.608686669223,690.2836432314641
Rv1225c,19.886478642388457,19.643801401968737,16.384837929044814,21.098158245632543,25.803053907719523,25.945705538456345
Rv1226c,33.433224542756626,28.827533824700463,31.829851650281277,61.929644687575234,64.29933007586708,53.74646546644505
Rv1227c,52.208189512440846,54.9253032988179,52.09454790797473,93.55021436665882,93.54602652654188,80.28827038023853
Rv1228,13.56452741674864,18.551620469050437,18.30080688042499,12.48206696031561,15.835355220751289,17.321187549866817
Rv1228a,6.52500542978079,1.5254648131049486,3.3729192229082834,8.281799481398462,8.125175368440688,2.1364329471321177
Rv1229c,140.45356956380695,138.0331076410557,150.69961548981786,236.179552729755,265.86224927860764,233.14257104057458
Rv1230c,51.13365905570937,49.7146020523303,53.08581895394774,54.60225240608118,57.38240759799248,57.84616910090885
Rv1231c,68.30226678245693,56.70346553906091,55.770567128839495,83.59584338406106,68.56271369833381,81.23953497676618
Rv1232c,67.41507903521241,70.41629547832574,101.49392439648577,114.39393824956143,125.74143716206132,113.9659575330244
Rv1233c,113.89431588263956,108.70661565146345,105.5808463484436,166.9538639173041,267.7973419382295,231.42900953271962
Rv1234,189.70299877036928,239.0386027308021,202.96541423850624,163.75376247310663,181.85465893285573,180.47193618936888
Rv1235,51.82285762330543,46.40795725667641,40.87776729853027,57.95199487854231,56.60481091787903,47.733408760515495
Rv1236,27.987847965401873,26.715445460675486,18.292611266058444,48.2163856170814,56.9949395568703,55.385405644591515
Rv1237,32.87548190277432,32.97777568694137,39.97951817815221,75.10839238766478,75.83004575673834,81.25696123043787
Rv1238,46.10562212312122,49.29109780619055,58.39088181627648,83.61324374895824,75.05476079553247,86.90691113706107
