sample,Rv0078B
SRX7119388,0.2418002209
SRX7119386,-0.3952961056
SRX7119385,-0.2926878993
SRX7119387,-0.5902831872000001
SRX3746749,-0.5437296252
SRX3746748,0.0379869538
SRX3746751,0.615428494
SRX3746750,0.44964973210000003
SRX3746752,0.37186860390000004
SRX3746753,0.9929820001
SRX3746755,0.4138696653
SRX3746754,-0.4138696653
SRX2345943,-0.2819895861
SRX2345942,0.2819895861
SRX2345941,0.6362373995
SRX2345940,0.2863589136
SRX3992217,-0.0740119161
SRX3992216,-0.2184006439
SRX3992214,0.009617315500000001
SRX3992215,0.016575778700000002
SRX3992221,-0.19507948800000002
SRX3992220,-0.16856400940000002
SRX3992219,0.1671770681
SRX3992218,-0.1736750475
SRX3992201,-0.034269602
SRX3992200,0.1472845253
SRX3992198,0.115074168
SRX3992199,-0.1697394384
SRX3992202,0.0865174182
SRX3992203,-0.0396039064
SRX3992204,0.06433882590000001
SRX3992205,0.5030067777
SRX3992206,0.2308900223
SRX3992207,0.46564439820000003
SRX3992209,0.4146086346
SRX3992208,0.3829699754
SRX3992212,0.42765110370000003
SRX3992213,0.38697325920000003
SRX3992210,0.1438445241
SRX3992211,-0.1438445241
SRX357084,-0.1861224898
SRX357083,0.1861224898
SRX4647134,0.4102441137
SRX4647137,0.0895434425
SRX4647136,0.6160158654
SRX4647135,0.6733248636
SRX4647139,-0.0946872059
SRX4647141,-0.2670298587
SRX4647140,0.2700751518
SRX4647138,0.09164191270000001
SRX4647128,-0.022429741200000002
SRX4647127,0.0894709841
SRX4647129,0.10273886950000001
SRX4647126,-0.0630935453
SRX4647133,0.13746780860000002
SRX4647132,0.372282365
SRX4647131,0.026449173500000003
SRX4647130,0.3747619485
SRX6923924,1.5859945316
SRX6923925,1.9882429457000002
SRX6923923,2.1347127461
SRX6923922,1.7588041590999999
SRX6923939,0.041631186800000004
SRX6923938,-0.041631186800000004
SRX6923936,-0.005242179400000001
SRX6923937,0.207434526
SRX5509428,-0.0236621032
SRX5509427,0.0236621032
SRX1882560,-0.7918410686
SRX1882558,-0.8172858547
SRX1882559,-0.79279082
SRX1882561,-1.2074068319
SRX1882563,-0.991813428
SRX1882562,-1.143605771
SRX1882565,-1.0737131393000001
SRX1882566,-0.9697656942
SRX1882564,-0.9271247591
SRX1882568,-1.191339376
SRX1882567,-1.1159670925
SRX1882569,-0.7198242006000001
SRX1882555,0.0085839941
SRX1882557,-0.0799880775
SRX1882556,0.0714040834
SRX5088615,0.5239084811
SRX5088616,1.1211566647
SRX6845150,0.2845644699
SRX6845149,0.1472025271
SRX6845151,-0.3858787517
SRX6845152,-0.5022618098
SRX6845145,-0.26486038840000004
SRX6845146,-0.461892114
SRX6845142,-0.49772170660000004
SRX6845141,-0.1483448112
SRX6845144,-0.0935102307
SRX6845143,0.0935102307
SRX5605051,0.18905710050000002
SRX5605045,-0.18905710050000002
SRX5605060,1.4657785665
SRX5605059,1.1675807447
SRX2382017,-0.18183661040000001
SRX2382024,0.18183661040000001
SRX2382027,-0.5870451629
SRX2382029,-0.8747055856
SRX2382217,-0.5766415249
SRX2382023,-0.2145565047
SRX2382218,0.0347678264
SRX2382219,0.1449048187
SRX2382213,-0.30911254720000003
SRX2382019,0.018688371000000002
SRX2382214,0.5165619152
SRX2382215,0.4247088343
SRX2382020,-0.6391068859
SRX2382216,-0.2107571724
SRX2382022,-0.041734409800000004
SRX2382033,0.24867536140000002
SRX2382220,-0.8290556816
SRX2382222,-0.3689016358
SRX2382030,-0.2707681225
SRX4506350,-0.0765548705
SRX4506352,-0.0179195026
SRX4506354,-0.1094111634
SRX4506348,-0.0021985150000000003
SRX4506346,0.0476887576
SRX4506344,-0.0454902427
SRX4506351,-0.074840032
SRX4506353,-0.0444921774
SRX4506355,-0.0083756186
SRX4506349,-0.5862917477
SRX4506345,-0.2333620848
SRX4506347,-0.0874532471
SRX4514122,-0.0534124584
SRX4514124,-0.0328661349
SRX4514126,-0.1986569289
SRX4514120,0.1281369118
SRX4514112,0.24720454590000002
SRX4514116,-0.1348515472
SRX4514118,-0.1583152968
SRX4514114,0.045962298000000006
SRX4514121,0.0755414556
SRX4514125,-0.2203999657
SRX4514127,-0.023755531700000002
SRX4514123,0.1039083927
SRX4514115,-0.0474934512
SRX4514117,-0.18551784440000002
SRX4514113,0.0459708502
SRX4514119,0.0789878096
SRX958308,0.6321543507
SRX958306,0.8421625634000001
SRX958307,-0.4168291841
SRX958313,0.0789874229
SRX958312,-0.1496861615
SRX958314,0.0706987386
SRX958320,-0.1170982633
SRX958318,-0.1042773974
SRX958319,0.4264182763
SRX958323,0.5451797122
SRX958322,0.5163650154
SRX958321,0.6865709571
SRX958310,0.1863087571
SRX958309,-0.2173724816
SRX958311,0.5402611661
SRX958317,0.35731039270000003
SRX958315,-0.0209402763
SRX958316,0.22680473
SRX958324,0.0413850008
SRX958325,-0.0376091712
SRX4498322,0.0550623535
SRX4498318,0.2473082581
SRX4498320,-0.1522522068
SRX4498316,0.0012629667000000002
SRX4498312,0.1191444438
SRX4498308,-0.0695178883
SRX4498314,-0.029619610100000002
SRX4498310,-0.0200069454
SRX4498319,-1.0789838084
SRX4498317,-0.9924765031
SRX4498311,-0.2954023548
SRX4498315,-0.4020513059
SRX4498309,-0.013391889
SRX4498313,-0.6502229054
SRX4615568,-0.4792906072
SRX4615570,0.4792906072
SRX727246,0.1106021902
SRX727243,-0.3624316428
SRX727247,1.8651601129
SRX727244,1.6482817543000001
SRX727245,-0.1117401566
SRX727248,0.0414270741
SRX727249,0.1017255641
SRX727251,-0.056851201500000004
SRX727250,-0.0448743627
SRX4498332,0.1194236547
SRX4498334,-0.2826892984
SRX4498335,-0.3335620815
SRX4498337,-0.5137532783000001
SRX4498324,0.141665768
SRX4498326,-0.1290452545
SRX4498328,-0.0320476829
SRX4498330,0.0194271695
SRX4498336,0.7583146497000001
SRX4498333,0.5429164484
SRX4498338,0.7039388416
SRX4498329,0.0261706119
SRX4498325,-0.10139612760000001
SRX4498327,0.23967817260000002
SRX4498331,0.10818177350000001
