Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Rv1006,-0.013322353085507912,-0.012139979059538905,-0.0034401801351685527,0.00018747790630084494,0.0041153690353891124,0.005737724612762935,-0.015164452737519539,-0.002726322046264989,-0.02206946229480155,-0.004251545437137824,-0.0012780262871715927,0.00729245328088896,0.011749595631935632,0.026312305936088114,0.0133450755785737,0.0023513691945611314,0.018707461960161847,0.0029134028970761437
Rv1007c,-0.001060651168652017,-0.0183272352224293,0.00024057783926594912,-0.024131106637789702,0.0024026825505753056,-0.003226042176578272,-0.018740238770701904,-0.005933908962380105,-0.0022127343245934247,-0.004374147254569572,0.005052189701259498,-0.012738505697684113,0.005185332031714761,-0.004427713872346078,-0.005352098081439325,-0.008021009331658118,0.005791561193443524,-0.0074102637566645785
Rv1008,-0.00011428047619875371,-0.008560917633586266,0.005384100449814974,0.025448803885788986,0.0027067324957106586,0.006667915979500815,-0.024337748409131502,-0.0046720078456745084,0.0020306240466644566,-0.000934113953881218,0.0029476992754113337,-0.016225713848583217,-0.016156026451529335,0.008206957912893923,-0.010845194503390249,-0.013270358811173836,0.0017443954594620256,-0.006924789913840891
Rv1009,-0.006015605659873075,-0.0006735521172052195,-0.005208533194252218,0.0013897415948380446,0.009262406950195512,0.008316018003660618,0.0035104194237386374,0.007928400797689411,0.006642143753827043,-0.004924901089604461,-0.008841377689306566,0.007574013120012838,-0.00880102474982013,0.029871216581600506,-0.003415272520457558,0.004638486471473967,0.003981957321365182,0.011335634017729348
Rv1010,-0.01662211938169163,0.0011334792771406001,-0.005425175820334815,0.0026801204077718964,-0.0003803714691647446,0.011790978739605149,-0.018096691807182513,-0.015344826432212471,0.007825119595869562,-0.005609917137889823,0.0008940387572894041,0.0028568822907746837,-0.01013927296222806,0.019727406962973235,-0.0014029596191876498,0.01334696474178584,0.007913933151242858,0.01779263766364499
Rv1011,-0.008302124370500187,-0.004565666771901345,0.00809518516644203,0.007708755431086267,-0.007983200695239346,0.013310554796405754,-0.011755375667626635,-0.011851256542295354,-0.014194891465633888,0.003959208311697642,0.002475669793401108,-0.006103310548678766,-0.014937110146371124,-3.0059898494846807e-05,-0.011928091625928892,0.003940633481064294,0.0009133424702591072,0.011449819647484007
Rv1012,-0.010958661267570963,-0.009209025154560221,-0.002263607779319216,0.01877851894221124,-0.0028768492789077948,0.025279248215699778,-0.0020622915681729574,-0.020484438873093567,0.005299992027202233,-0.0001266598095250753,0.004255567953726282,0.0240069396790211,-0.004152601335804199,-0.004949491255866188,-0.01990607676549372,-0.0002781362597101172,0.011511989903540853,-0.027942310797774005
Rv1013,-0.012611640708830283,0.012221312506863669,0.004477826985008126,0.00784980985534973,0.002776711974239236,0.01221603576021949,0.035894851074820266,0.011799284706982598,-0.002746148432426917,-0.00941145654871549,-0.012824208841243004,-0.0887738970630037,-0.003566752411054725,0.0006580051570943659,-0.018018700343267326,0.02001943569965016,-0.012615709108388362,0.010095809835214525
Rv1014c,-0.0002840144946246128,-0.021262350733050373,0.005798096219682599,0.0015953549341743217,0.006043912049431873,-0.0011741159088640173,-0.0023106974696874157,0.007809934783724556,-0.004386343867484616,0.002743360583446539,-0.007793641873752766,0.01338445454466531,0.018285951985240037,0.05134796501222346,-0.015157916232402013,-0.018681666537309103,0.023436394299110444,-0.0038571440087299827
Rv1015c,0.01656434622086749,-0.013352718021922661,0.004452343124471928,0.008113521523888254,-0.00911392718527133,-0.014619712132099427,0.006554332929397159,0.012422274306564677,-0.020823413799354044,0.001733981070336918,-0.0032914517874889997,-0.013853820766339153,0.007539716067926013,0.04149861423315898,-0.0038493100203548765,0.0020547186437190087,0.005870139198601516,0.00702240739356972
Rv1016c,-0.003974114786281833,-0.004105404177180292,-0.004491081376010642,-0.010951643723807818,-0.012801662635024434,0.005501564588987536,-0.019776774876881738,-0.007261055540707799,-0.011577168583274965,-0.010026112826600151,0.027665834611678326,0.0043497457794488366,0.0049400681110674406,0.01118976639140189,0.00649500175676707,0.01612146928278174,0.013547522875032667,-0.008927573183738258
Rv1017c,-0.0050243778551024385,-0.000558558203650988,-0.010686058974767002,-0.014788862803035074,0.005951011461905038,-0.005659615205731612,0.00034424131370266715,0.009658908200450048,-0.00859635271864967,-0.006448293812911935,0.010111294038499311,-0.004549641001104023,0.002271568252776486,0.02014542540632284,0.001099333072529534,0.001101713004570213,0.013393472022680354,-0.011885020855381961
Rv1018c,-0.008936880069634891,-0.0012128596429973437,-0.001999428546536231,-0.008566527752859663,0.0067595807930946735,0.0001960012923207258,0.012975404036370566,-0.008593533414488017,-0.008024926617968386,-0.002575292323208419,-0.014624929921461874,0.002576195617023057,0.003939456750400926,0.014589809719113373,-0.009157389929226765,-0.0008920257493922816,0.010410591628423832,-0.01556560450569061
Rv1019,0.004675512522433993,-0.018840379360111705,0.0012095055965456697,-0.008710384275057556,0.004371675534825946,-0.014438504177665729,-0.002683112545775571,0.004120512647649331,-0.006762352517571709,-0.0005384553206279455,-0.0019027276944944243,-0.0027098351444552367,-0.0058932904879226335,-0.027661859229314675,0.005728213389593979,-0.0026012800816305835,0.01819420209788205,0.017326454058404342
Rv1020,0.0033387735209340266,-0.012449015981669611,-0.0029312077823345304,-0.006123308881746068,0.01069848494789983,0.008934831862162491,0.0036004980919954956,-0.024852187168997848,-0.003597796761181212,-0.0047801424926770895,-0.00451032102894888,-0.0019644233826395987,0.0039526443066763535,-0.019031644636279033,-0.017273744662067526,-0.00015463712504367765,-0.0023218505743593646,-0.0015734436061607313
Rv1021,-0.003787207383447538,-0.013770092789535752,-0.005298689621398758,-0.015383216913234016,0.009640793946790297,0.0061498663924545675,-0.008589618810949709,-0.013791372460917415,-0.015562385061443352,-0.008912860056474462,0.016397205739072492,0.001589518019672289,0.015069517953250448,-0.012019828836179388,-0.02242488683963212,0.010993728236038556,0.00027579349214959195,-0.003391753086500968
Rv1022,0.004976169547629237,0.0008551521979323147,0.0006744002226771734,-0.005991066318807313,-0.007127594227585137,-0.001776566003333219,0.0053480739136743055,-0.00859527864054315,-0.013117891924389693,-0.01141197037414849,0.00986592609332458,0.0007641034622528583,0.007321310192261907,-0.00562740380778403,-0.013249628088770246,0.003319358461815802,-0.004736630789394613,-0.003191245293915589
Rv1023,0.006663298369250617,0.006127072400992504,0.008701165512490845,-0.009976873259131405,-0.0021557790616509847,-0.001473771528109961,0.013830230051477663,0.006326301765889454,-0.0040739059971539515,-0.006465990782980101,0.0032279747691464143,0.004511680323496031,-0.01349502055555263,0.014337621333348104,-0.010649104049582105,-0.018103122832592886,-0.006311500727923783,-0.007389888993864696
Rv1024,-0.003836190268922465,0.008942820294498017,0.00854851799187379,-0.006738851628388367,-0.0009484925031067247,0.004386814436014318,0.006092763479409238,-0.009113166582499863,-0.007213942082552264,-0.008344804682471767,-0.016732668671002187,0.006837060010427919,-0.009679493695925818,0.007985750911080058,-0.012886890023163275,-0.008566766146314018,0.007136759174969606,0.0020183867128826874
Rv1025,-0.007869448296839075,0.010556179161034619,0.004064478408498641,-0.008161579394738981,-0.005588495348216924,0.0075462222245659604,0.001963526303379295,-0.02981081313653999,-0.0009836904794166632,0.00021402085875122038,-0.011082007437660527,0.0065973626793544285,-0.01259537203420286,0.005064228515058706,-0.00340281417495373,-0.00794091035595505,-0.0021981168338327368,-0.0166279466335903
Rv1026,-0.0064263512669152974,0.021926120529331863,0.011307849766925122,0.010846657583751041,-0.010472647907388466,0.0037113107930971485,-0.013064607935317147,-0.030024732639148555,-0.012017812607668477,-0.001925087174230943,-0.004758929591024446,0.0027878291281425854,-0.008341041201545779,0.0032759577011659876,0.004238327893520625,-0.014513323284868068,0.005082866896810599,0.006322095108906726
Rv1027c,-0.015640538522456157,-0.009007625226747503,-0.0023242234386593712,0.002147112474562762,0.0005204624698824575,-0.015017295296712594,-0.00997051341746018,0.004750570343968044,0.0035237884714812754,-0.006395212310311645,0.02345117767805498,0.014138025918259583,-0.001651515879526558,-0.01740537978298196,-0.017533600545092135,-6.362429742442663e-06,0.009154471570199245,0.007999017231656894
Rv1028c,0.00376399075980533,-0.012192940389400615,0.001262455658323328,0.011656831311818383,0.0011768535426781592,-0.018656156476217153,0.019160714914003174,0.0064014851271927435,-0.0038157993069556947,-0.0031112296934042074,0.0034290952776725937,-0.0007372923479564887,0.014571341920300459,-0.015710969263367954,-0.01503235345496097,0.014768584253882678,-0.005821217988653361,0.0014130879816598215
Rv1028A,0.015199668706593499,-0.001598053561273789,0.010251928299524038,0.016214843190956025,-0.0036019199704865877,-0.04143463889562767,0.013991970559971997,-0.0045258621548573035,0.00091859966648857,-0.006996942925428225,0.02142857445560512,0.0064414488384920195,-0.030327267557158488,0.0012624545921323946,-0.017429999629648876,0.046404042897950346,-0.017095689892841662,-0.035454023443876714
Rv1029,0.0008191720321654799,0.0007903169340297793,0.012100948021508937,-0.0017928049307314395,0.00489223611928782,-0.010368982533198163,-0.0017995668821113784,0.008579774973610912,0.006405400429499943,-0.005340829781664657,0.01384669921351199,0.013793522458741339,0.0013651773821470115,0.002535816151974158,-0.022480119372308774,0.005769255825541202,-0.016935054486481787,0.005972761319690764
Rv1030,0.002433652973110141,0.015268093859009036,0.012603360703517183,0.006845112018927523,-0.006316557990903775,-0.00568679141479582,-0.007712927347378006,-0.0004381095538938621,0.005458812962153358,-0.006625039643609006,-0.013649114931350603,0.0025442779313430692,-0.003018610983785747,-0.012935555808273033,-0.021985962783411698,-0.005443594023348782,-0.028850864413273652,-0.011608739936174107
Rv1031,-0.001951710832189728,0.0015657611754689002,-0.00036955021830132055,0.01195698155259735,-0.01079251973446159,-0.008515127380042535,-0.011796178176166752,-0.006703893149220109,-0.005523238972750651,-0.00013730060254699605,-0.0030331904915669246,0.007720115521337144,0.0011828914009179496,-0.007395345928318417,-0.011102536514323793,0.01551230065784801,0.0044048600509581926,0.00046062242478564204
Rv1032c,-0.017853159339576315,-0.0020550857820186706,-0.009054738819739339,0.0023870196467085333,-0.00831698886324676,-0.0020502484037934294,-0.003782344222800644,-0.009350342294825764,-0.0035176327200390147,-0.006036054572455634,0.004355808020710847,-0.011652761329012752,0.014871743424006819,-0.006153371948764202,-0.006821143455552614,0.021741709859072023,-0.0014067326823800587,0.00801354424578466
Rv1033c,-0.016049392967820708,0.015959138581049855,-0.01213694018981725,-0.010501939431270252,-0.015369535217784901,-0.0042651547399300575,-0.002300230116756249,0.0031534251382838007,-0.01229132312432315,-0.0011885546336709955,-0.009763043518369477,-0.0006994726277713405,0.033104734411447095,-0.01650836773749386,-0.0017198168107685717,0.014895394330579017,-0.00538004484442775,-0.008960008174686809
Rv1037c,0.010653654259231225,0.0015120501814966042,-0.0008357579242307366,-0.0031474614085901156,-0.022123542971382436,0.005509102545871903,0.003390516327125387,0.05715884604629551,-0.0059854805662274,-0.004199191804011809,0.00917984335261187,-0.025362026724086606,-0.016677670014443594,0.013960084559035675,0.017798502804724427,-0.022299364671620702,0.002148315949879777,0.018903826928863474
Rv1038c,-0.007959639896411581,0.011518707741613423,-0.011954236554254887,-0.008059705263489541,-0.014253567033785004,0.0211104967389647,-0.001273064661145174,0.0657664099669933,-0.00035186956838137657,-0.005413831486923718,-0.00023286688456128894,-0.017313669184537247,-0.004835912570824493,0.008840050290044397,0.012931514525897284,-0.023110542690242864,-0.00790914867769081,0.030020214201442366
Rv1039c,0.005275242313112608,-0.016815917098471373,-0.01043019448554591,0.04747863626259466,0.02803823054028084,-0.014278509442536053,-0.0009672033257824092,0.0009300518388949176,0.028927648102478,0.004991139747618123,-0.005100650618152475,0.0012630075896526193,0.006592327303322934,0.012306820135371831,-0.01192367003988602,0.034797238914328905,0.010634548150881525,0.015550796268741328
Rv1040c,0.003915344908312443,-0.010879628593814323,-0.024222954662863443,0.0439445917345492,0.010619536528827295,-0.002772241615534792,0.0012786594172702953,0.01479067495571672,0.00819657514618758,0.0015097877933184988,-0.014578442328104034,-8.883462139976614e-05,0.02754237269822079,-0.0009726168016784854,-0.010397648213286093,0.002210605492410727,-0.005562484007520713,0.005466724063378598
Rv1041c,-0.007981390339467776,-0.005668059533823731,0.006142753575928135,-0.011283603634985397,-0.01724829570231866,0.005016766009637091,-0.05174064426125952,0.012759758442918644,0.005545807632570435,-0.002283276770674599,-0.029745986712090982,-0.009110068639906153,-0.0003928869601614205,-0.01280482999081786,-0.017108465615672752,-0.026603765458723536,0.00027172881411892565,0.0593650649068012
Rv1042c,0.0032873726389871837,0.007323153802729677,-0.0042245074474019624,-0.0057729614833791874,-0.01674465194432482,-0.010430557126899678,-0.007049804297352651,0.013801910969375376,0.005052941215339467,-0.004259643931301812,-0.031559007624389644,-0.004222972545057752,-0.021785468031322038,-0.016189884549156337,0.001282588982779352,0.0006904804316497959,-0.025410484607643734,0.019853242821284048
Rv1043c,0.00816603313114663,0.03601951065280554,0.008325595927390324,-0.007953092256020765,0.0066515499864904844,0.024156014518044774,-0.024143496257426032,-0.027179199688025468,0.00760397670239579,9.129139127285728e-05,0.016074518335270984,0.0020579113523020555,-0.012849261026077386,-0.013854810049424173,0.007283950953586916,-0.012227264469177442,-0.013529967204963547,0.012968265867871849
Rv1044,0.021900543686861708,-0.002833733969287443,0.005068400156539679,-0.009978139653594266,0.00963183914926397,-0.0015765910498982732,0.0036567001827228,-0.00466534424479038,0.005494877326579213,-0.006164881395446844,0.006153769021777943,-0.032367217458597455,0.007912113689938438,-0.02366058417844521,0.02625153917006494,-0.01480800803283928,0.00037800208541661714,-0.01799639675310635
Rv1045,0.008710278046594234,-0.015866285494152227,0.011288065194833892,-0.01975868065854045,0.0021353242587665825,0.007398099870843111,0.002780223815234586,-0.01482222345136744,0.006344285732980815,-0.005466366685830949,0.04476547625406442,-0.028616559934072184,0.00947668659825317,-0.014774652036297234,0.032682795740814466,-0.007702848126832772,-0.007514888799341802,-0.032273510970948355
Rv1047,0.021093403567068875,0.01749896303109534,-0.027011527872206682,0.023423670277181785,-0.004403888037806176,0.0044379601617784295,0.027085078258300983,-0.006914282560453523,0.01906180823610369,0.013190986394422746,-0.004528073663944153,0.005097588965486011,-0.006521258824219323,0.0034224025195756964,0.02930067225070381,0.010779059115143494,-0.03062348909172299,-0.030163328458206726
Rv1048c,-0.005778629452457115,-1.0275003285974453e-05,-0.0027862649085972,-0.005393706471291481,-0.015234615709562789,0.011979029511530261,0.002485562189946736,0.0015191328232302473,0.05187716864173549,-0.010310032291074753,-0.006475560238006116,-0.003388320567189004,0.007004123092478411,-0.0011340804578298398,0.011895075058276302,-0.004560360830664717,-0.01205846749954282,-0.026688599342242807
Rv1049,-0.0020605386911804312,0.014357409281814582,-0.010170149070768932,0.00853097810086548,0.022995157994350254,0.015839231012974467,0.00796462042005991,0.001351266367175113,0.038370538750263736,-0.009679016149694812,-0.01859896978019458,-0.005365227413793178,-0.015299356980585013,-0.012992885154181238,-0.010923590945905432,0.0007797722395024381,0.021361038137647302,-0.027279239003528417
Rv1050,0.009792211297673013,0.027803448375032187,-0.01087929077659431,0.03423846201674505,0.012451183021502967,-0.0036932127931097927,-0.014426396185417648,0.0014728058699480363,0.0342589064031304,-0.01051097949150337,-0.003880332498115383,-0.005741671419627128,-0.010453480576504153,-0.016914070890533935,-0.00868186418520581,-0.00818082063837739,0.03752161155996601,-0.019840846686565102
Rv1051c,0.01698632056359474,0.012531594475783255,-0.004820933128981966,0.055805570986101935,0.0046498002120599815,-0.026178953971542976,0.004396008433424301,0.00035492528461742866,0.015837001895272644,-0.011279021531049824,0.003541447651365816,0.0013051516034762627,-0.0005845597129649286,0.0037109590654550175,-0.0023413560274935024,-0.0002218769283796984,0.00220888145064985,-0.0024573592862493295
Rv1052,0.006117826831739154,-0.011214817887460983,-0.008980272330294812,-0.020992656826227654,0.007584985398172187,-0.020613735176191382,-0.007622560993818742,-0.013174589021258131,-0.007885186548649222,-0.0003621303111997003,-0.0022516584593360385,-0.0035352127534389187,-0.0026127567514304035,-0.012848042610014768,0.0016913434593153116,0.0255332674422544,0.0033353319977340533,0.01516034139109503
Rv1056,0.007582446520305396,-0.005136113649962487,0.0017891297261076375,-0.0018127968048335726,-0.008422287450020842,-0.01470543266789577,-0.0027282726563985257,0.007493652146525576,-0.00017119186788459794,0.0001641402610530128,0.005219666349898283,0.02093881651520238,-0.005167919059744657,-0.00117690368320244,0.003381344209025337,-2.8306626747615544e-05,0.0040248221530999285,0.01567881028524897
Rv1057,0.12130748017605553,0.0047429002794297966,-0.01424575265072012,-0.004686215137153861,-0.012980307884976592,0.004627636456404813,0.02325273863309806,0.007724459971500818,-0.05471121054727451,0.010923405169602864,0.00014770508315573632,0.0072129068554746345,0.044711731871191755,0.0002660463729558597,0.04001262490030894,0.0033808557829358692,-0.03275639476962835,0.015626739229844984
Rv1058,0.023993408618026457,-0.0020402137271404164,-0.010181698732527918,-0.006487217436590471,-0.0133782694721408,-0.011225001876675673,0.012914498212667228,0.012345500983656863,-0.025465931495409138,0.0008362591916463103,0.028307946704227857,-0.006913435348454296,0.009412986436460883,-0.006764396103013487,-0.011533483904427029,-0.005154721334154753,-0.01230245409470505,-0.003974381858763545
Rv1059,-0.0013365797523557578,0.022607034035527843,-0.007416123059602353,-0.005128390981544623,-0.0020182663231085654,-0.008208353036896687,0.01298764158753858,-0.00042601362809216133,-0.002551215778702971,-0.005482603077974662,0.017461254581967622,0.0135657316302245,-0.002961266187262314,-0.022274418391651046,-0.02417272884944744,-0.002995727652757717,-0.013967837078314225,-0.015161244891421125
Rv1060,0.0015058543565084717,0.014619819666339368,0.0027185638416464875,-0.012543447338759143,-0.0082924554336136,-0.008185107636971266,-0.00357165983950589,-0.005747400389834617,0.008958738149983367,-0.004507797884458913,-0.0008095479923092203,0.010212986570017044,-0.01722175820098203,0.010308634706099102,-0.02053133231952728,0.014018759197086733,0.009025565326576127,0.018851874216508063
Rv1061,0.0001836313433334674,-0.00827112861765836,-0.004353283678282159,-0.008566307728463528,-0.007282959706110186,0.009067155605245503,-0.009808966109812862,-0.004272908308099927,0.0070819671538295634,-0.002647473442502131,-0.0013208150036367642,-0.00019771791303758136,-0.010627488194416144,-0.0021370953021816984,-0.01348846778954876,0.007653371634263807,-0.009472900025063525,0.015673019533975284
Rv1062,0.0013510904042820585,0.008198983102458906,0.0033277879930841588,0.0205598651398038,-0.02135721596811565,0.004597202327553076,-0.020151071264473026,-0.008935683736337092,-0.008337716995320973,-0.005418833640351022,-0.0012868145555544356,0.003246318108143487,0.000775233745401405,-0.003690409472492783,-0.001053909940435859,0.00296355843398369,0.024494586911028893,0.03763842834008781
Rv1063c,0.01172261226922048,-0.00688219019082334,-0.010950372044153167,0.005521529347069614,-0.005545127156303645,-0.012817358066664253,0.007355127266692399,-0.004890490902957743,-0.004201342761417363,-0.0056362413973851545,-0.0002491290945766584,-0.01610354093837202,-0.005233579508029066,-0.03418594546354331,0.0004315047038575393,0.014421953952750302,0.02413659213583908,0.0015793817409258217
Rv1064c,0.0035418300112920677,-0.006296444065356682,-0.010088422592655062,0.008925378823869689,-0.006997513808039451,0.011432465878548272,-0.0031198026058332287,0.00146954612818066,0.008662877738137339,0.004026750382976354,-0.026659600286890284,0.011027451424765557,-0.00377821742244494,0.00026496175490545144,-0.0014197964969922291,0.016689081331879973,0.022380530149429426,-0.00011863251304311474
Rv1065,0.016568250511078058,-0.022269368233815662,0.00393569984231984,-0.01640799362298116,-0.012863053495753759,0.037035583933187705,0.013897871216545992,0.009280674173405544,-0.034247228480409286,0.006474022561819051,-0.018861388763857106,0.031275173238815325,0.017167414474686293,0.015216819526073696,0.010787811842767493,0.007221369578260418,0.02388751105678277,0.01119059714812158
Rv1066,0.03508420892040365,-0.010524213200104415,-0.005395803509988314,-0.005379390910188925,-0.008037570704166915,0.036282779063918344,0.03771638373750749,0.0012083830477897402,-0.02718320721923496,0.0006502850724641417,-0.034886935648915124,0.022283537443121965,-0.011321366475758378,0.023984483615546816,0.02082229116667349,0.01696859801249228,0.013309623625489028,0.028091059302396276
Rv1067c,0.028716879424149924,0.02413804053967799,-0.012766496385540822,0.027938571776955256,0.0011532183682883698,0.015564768096868284,0.028443098656450838,0.005950913125057211,-0.0021184759270388405,-0.00494986571537253,-0.012803483780848697,0.010756902983451132,-0.008040209052786273,0.01405029585212438,0.027825782896225577,-0.008229249498183266,0.009426178993365526,-0.0032280274507451505
Rv1068c,0.013957667740708512,0.02031200818922233,-0.002892383208228389,0.01985333167340256,-0.00014984443985064153,0.01646193110646067,0.017450005015762413,-0.018589471299983486,-0.004424893964985364,-0.007419533445605142,-0.0008631238992871148,0.001925279876962237,-0.011937937379547944,0.0066451783810909555,0.014859198694747265,-0.008150808283883475,-0.006428413371415194,-0.001690016401991941
Rv1069c,-0.00226922319443855,0.013126529127489633,0.007777809260902586,-0.0063399065382102274,-0.014758986854715836,0.01592955061441849,-0.0030149429285547128,-0.01510975041331931,-0.004622300294182238,-0.00941348679742546,0.00934214085046624,-0.010040935499519184,0.002954299117000323,-0.016935207751530953,-0.02602959358674976,-0.01037896049827266,0.00015603590667520416,-0.0050668304045353545
Rv1070c,0.0032159560640428403,0.013518600426327479,0.0017666929729200124,-0.01424603637629711,0.004396070162748342,0.016440791293023026,0.011588202462848834,0.0032131085062720474,0.011485906175778026,-0.011637674880039455,0.012758605816734676,0.009603899480466305,-0.0024135343896313855,-0.0035984592774872437,-0.02563680938576749,-0.024612889616857137,0.0034790281775812478,-0.025679693139356547
Rv1071c,0.0009904849921631923,0.016191006844185556,-0.003070301894188102,-0.012262388074163185,0.001213691431245751,0.008031370795326643,0.008372183988442947,-0.0017789322051853856,0.0082582277149851,-0.007458974418504864,0.009351753166342031,-0.005952866115379533,0.007766479097964104,0.000734212350037036,-0.020260668029886523,-0.01045382766170152,0.012705775404871519,-0.019535283300478688
Rv1072,0.012934029787217187,0.016341370358284733,-0.0049679982083055815,-0.018557557228841844,-0.006273352720274551,-0.005862763926179131,0.00741756837294779,0.008347247447763453,0.034625891114557536,0.0027953960777649363,-0.003787892760925281,-0.011637137163914573,0.009099887575482798,0.004754352000097993,0.0018924035959462988,-0.0034523382502738924,-0.003791839738018026,0.011456287176466795
Rv1073,0.013940221185208122,-0.004729587872133325,-0.0032569861064330086,-0.020244475617140753,-0.01705877627456593,0.003143480775219238,-0.02328504954992622,0.004098912947143638,0.033716772794207546,0.003963024215545001,-0.010295336040673286,0.009904429785644524,0.0018446054984958557,0.014349472882189442,0.004337282261138182,0.0056183201215653285,-0.004421037090758496,0.01355578184230454
Rv1074c,0.003500102829497941,-0.0053688806064655335,-0.003081990142668182,-0.012785246811313053,0.00399779281235548,-0.006669676175769773,0.02731650671681579,0.012273870725892474,-0.015949377849677943,-0.0006474059549121074,0.003915197580448209,0.002146483887572707,-0.004332617090453169,-0.002999896330625699,-0.0012066476528886864,0.0019440130664730856,0.01994249910913103,0.0015734926121927094
Rv1075c,0.013228644780009055,0.03553891406274318,-0.02887037325707423,0.0020783373056118817,0.00010376897787454986,-0.0032033615335452376,-0.0042007428538851505,-0.013548163280443285,0.01099846974324645,-0.009608093520982363,0.014096809762073618,-0.03031255680790284,-0.0003815478559947828,-0.047358567660709214,-0.011171083173685406,0.03211756803751898,0.015727818867844526,0.014669036369401086
Rv1076,5.1506078594582974e-05,0.05047458187804097,-0.04227259541949299,0.008218120028476756,0.019654850251510897,-0.023370359486647563,0.03658150354274146,-0.0015176055798423456,0.008776770121110711,0.004790720583264501,0.04382025559157882,-0.028322172119925083,0.005784785246961478,-0.04433554791032064,-0.0025511733863820035,0.025528551465348936,0.00106762304266898,0.008765537908010828
Rv1077,0.013259156570864008,0.011562782019202213,-0.0046467012295013125,-0.0020021277942771447,0.005660365871469985,-0.009139125702574722,0.013055072522058593,0.0023530501469505487,-0.013724745990776223,-4.193290763383171e-06,0.005781894181770112,-0.0071237524142688,0.0002983209642742574,-0.019735956796930063,-0.011399384017228478,-0.008110788217908931,-0.0033813390040752485,-0.0021094395706525576
Rv1078,-0.007626415995116118,0.023720654762424145,0.01806154437238349,-0.011796279107197185,-0.003640269006600166,0.004762049655150893,-0.0010326464702265145,0.01628329919624232,-0.015047812580133955,0.006344724590134369,0.0043882155351435284,0.001976610596188112,0.006007341208384896,0.01989217686310473,-0.03890928498845319,-0.0002238145713786036,0.003180751091042428,0.0012154834174572357
Rv1079,-0.015115160078490902,-0.005096731428773449,0.020179418019827318,-0.011562926045733248,-0.022235740523669972,0.003908236098228871,-0.012737285303999007,0.0005697323419991853,-0.018108298899219992,0.0043842866891188135,0.011302099492293742,0.0031206211240313083,-0.014288559000699187,0.013120522436791085,-0.02173632773328932,-0.0011727003211397782,0.008720514763335227,-0.011382203246963147
Rv1080c,0.0044287295906621236,0.006227661205057847,-0.013449044686008146,-0.01558249940576935,0.01074210574561856,-0.002555371979388319,0.01017222693195236,-0.0030994202190724666,0.01674050964053543,-0.007318650324692099,-0.0023688241584812215,0.038431844919701176,0.014617308007984477,0.03154852785814089,0.024669181497538807,-0.0002794508427098578,0.010216860302225947,0.002624215784893007
Rv1081c,-0.0009127178095797349,-0.005161982984445478,-0.008663749694851631,-0.00422723861949202,0.004293489749825422,0.0089628321563657,0.004639001380324222,-0.027300317078020678,0.0005294798957872295,0.002957704675485634,-0.019077212289383277,0.010221518413451612,0.003781660276063887,0.00022576904155270834,-0.007736962869589608,0.03202547983137017,0.013420006459346745,-0.013919191122932677
Rv1082,0.008584210926543661,-0.014796371596700117,-0.004586847853044237,-0.01210866395446434,-0.00955589223175765,0.005415918394712466,0.015219896783613395,0.007333172567174528,0.001839196893936229,-0.002787378056060409,0.0029516220992945054,-0.0019938414114327343,-0.005929386933054368,0.0032423011007459727,-0.006674845845570931,-0.0005398384384374736,-0.010826371567444414,0.002859112959164285
Rv1083,0.0032411618823389465,-0.008057714236729258,-4.5998233216571525e-05,-0.01085997861481272,-0.009055277403870627,0.0079014989102225,0.00033828741203200405,0.0013464857119614556,0.013315382529803526,-0.002326640865644158,0.01616129139312561,0.007499040006144363,-0.017635269641855033,-0.0028914918881795806,-0.002300412892320113,-0.006220367196081454,-0.017143755727208068,-0.0017742439639418278
Rv1084,0.00195711738865898,-0.005494550442798163,0.007956584211645922,0.006784063344220656,-0.005262011883295996,0.024825605433849516,0.010373689740398031,-0.005464228171759483,0.0008863752609963722,0.001668347714531552,-0.002330093453746884,0.007579712938889694,-0.01806793735809043,-0.007422940511968222,-0.00235144905006439,-0.015104710534765598,0.007286271099231743,0.011174123110254562
Rv1085c,-0.010597984536509977,-0.002125169063067483,0.0011908799730692028,-0.005718318719595811,-0.0017842881188545928,0.0023694396524364092,-0.008186709350481323,-0.004697839176019964,-0.004011275223234436,0.0024121709142744534,-0.021059104031123654,-0.007680953587560094,-0.004564620249301203,0.01012128509620001,-0.016934301886482216,-0.004130796014407726,0.008226070698927892,0.0011625319669410856
Rv1086,0.008862016764068137,-0.02488602335017418,-6.242934749431443e-05,-0.00616434651795631,-0.004226377425580906,0.006639819138995913,-0.0002580768751129124,-0.0018146916546213658,0.0018291329761523593,-0.005323917528962562,0.0004251133306392232,0.0013883107420307472,0.003207417229636933,-0.024393148756099315,-0.0019180586473802033,0.0029535546972747997,-0.006518383581564264,0.01121004994166466
Rv1087,0.0013954976251867896,-0.013051555066470148,-0.0028384741007872584,0.006195495633107653,0.003627304230614295,0.01402554168910125,0.036976915726290194,0.018381311563020083,-0.0030740787889040797,0.006090995750545645,-0.0044269903513334905,0.010754820857178816,-0.01484352283152857,-0.002292948826473403,0.0015159648305054399,-0.0008508563230600883,0.008567428280881957,0.0014566307147019233
